tripinfo_id;tripinfo_depart;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_departDelay;tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_duration;tripinfo_routeLength;tripinfo_waitingTime;tripinfo_waitingCount;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_rerouteNo;tripinfo_devices;tripinfo_vType;tripinfo_speedFactor;tripinfo_vaporized
in_ba_to_ko.39;2679.00;-230845886_0;5.10;0.00;4.21;2948.00;972103805_0;116.86;11.16;269.00;2114.29;33.00;2;0.00;88.89;0;tripinfo_in_ba_to_ko.39;car;1.07;
in_od_to_os.37;2708.00;803785575#0_0;5.10;0.00;28.42;2950.00;45494495_0;58.90;9.84;242.00;969.96;124.00;2;0.00;147.45;0;tripinfo_in_od_to_os.37;car;0.92;
in_ba_to_ko.40;2708.00;-230845886_0;5.10;0.00;2.57;2952.00;972103805_0;116.86;9.13;244.00;2114.29;8.00;1;0.00;38.02;0;tripinfo_in_ba_to_ko.40;car;0.93;
in_od_to_os.42;2806.00;803785575#0_0;5.10;0.00;37.35;2952.00;45494495_0;58.90;12.52;146.00;969.96;48.00;1;0.00;74.50;0;tripinfo_in_od_to_os.42;car;1.22;
in_as_to_ns.19;2655.00;23687583_0;5.10;0.00;4.88;2953.00;23142338#2_0;290.21;9.92;298.00;1995.73;56.00;3;0.00;105.52;0;tripinfo_in_as_to_ns.19;car;0.94;
in_od_to_gg.14;2476.00;803785575#0_0;5.10;0.00;5.44;2955.00;23156305_0;1264.14;10.37;479.00;3669.96;20.00;7;0.00;139.99;0;tripinfo_in_od_to_gg.14;car;0.98;
in_od_to_as.20;2696.00;803785575#0_0;5.10;0.00;22.97;2955.00;41899283#1_0;148.70;10.24;259.00;2382.09;3.00;1;0.00;36.56;0;tripinfo_in_od_to_as.20;car;0.97;
in_ba_to_gj.27;2766.00;-230845886_0;5.10;0.00;3.93;2956.00;23527526_0;253.75;9.50;190.00;1755.68;0.00;0;0.00;15.14;0;tripinfo_in_ba_to_gj.27;car;0.91;
in_od_to_os.43;2815.00;803785575#0_0;5.10;0.00;31.58;2956.00;45494495_0;58.90;11.10;141.00;969.96;34.00;1;0.00;59.01;0;tripinfo_in_od_to_os.43;car;1.08;
in_ba_to_os.20;2631.00;-230845886_0;5.10;0.00;0.04;2959.00;45494495_0;58.90;9.95;328.00;1647.96;131.00;3;0.00;172.54;0;tripinfo_in_ba_to_os.20;car;0.96;
in_as_to_ns.20;2683.00;23687583_0;5.10;0.00;28.37;2960.00;23142338#2_0;290.21;9.19;277.00;1995.73;32.00;4;0.00;80.11;0;tripinfo_in_as_to_ns.20;car;0.92;
in_ns_to_sl.3;2488.00;-23142338#2_0;5.10;0.00;0.57;2961.00;28706217_0;94.10;7.16;473.00;1619.36;252.00;6;0.00;305.11;0;tripinfo_in_ns_to_sl.3;car;0.97;
in_od_to_ko.25;2545.00;803785575#0_0;5.10;0.00;13.60;2963.00;972103805_0;116.86;10.35;418.00;2307.67;152.00;4;0.00;205.25;0;tripinfo_in_od_to_ko.25;car;1.03;
in_od_to_ko.26;2548.00;803785575#0_0;5.10;0.00;16.47;2968.00;972103805_0;116.86;8.69;420.00;2307.67;111.00;3;0.00;155.46;0;tripinfo_in_od_to_ko.26;car;0.83;
in_as_to_sl.9;2246.00;23687583_0;5.10;0.00;1.78;2969.00;28706217_0;94.10;8.55;723.00;1976.75;433.00;12;0.00;554.76;0;tripinfo_in_as_to_sl.9;car;1.09;
in_as_to_gj.20;2855.00;23687583_0;5.10;0.00;13.88;2969.00;23527526_0;253.75;9.12;114.00;649.06;20.00;2;0.00;47.01;0;tripinfo_in_as_to_gj.20;car;0.89;
in_od_to_ko.27;2581.00;803785575#0_0;5.10;0.00;15.93;2970.00;972103805_0;116.86;11.60;389.00;2307.67;109.00;3;0.00;189.06;0;tripinfo_in_od_to_ko.27;car;1.10;
in_as_to_gj.21;2885.00;23687583_0;5.10;0.00;35.80;2971.00;23527526_0;253.75;11.60;86.00;649.06;12.00;1;0.00;31.77;0;tripinfo_in_as_to_gj.21;car;1.10;
in_od_to_ko.28;2584.00;803785575#0_0;5.10;0.00;16.64;2972.00;972103805_0;116.86;11.81;388.00;2307.67;107.00;3;0.00;188.76;0;tripinfo_in_od_to_ko.28;car;1.10;
in_od_to_ko.29;2596.00;803785575#0_0;5.10;0.00;17.60;2975.00;972103805_0;116.86;9.53;379.00;2307.67;80.00;2;0.00;130.91;0;tripinfo_in_od_to_ko.29;car;0.88;
in_od_to_br.17;2500.00;803785575#0_0;5.10;0.00;10.40;2982.00;23156390_0;1121.44;9.49;482.00;3149.31;58.00;6;0.00;185.86;0;tripinfo_in_od_to_br.17;car;0.97;
in_od_to_ba.21;2605.00;803785575#0_0;5.10;0.00;19.33;2982.00;230845886_0;633.12;12.08;377.00;2382.14;46.00;5;0.00;185.84;0;tripinfo_in_od_to_ba.21;car;1.12;
in_od_to_gg.15;2494.00;803785575#0_0;5.10;0.00;10.50;2985.00;23156305_0;1264.14;11.09;491.00;3669.96;31.00;4;0.00;164.42;0;tripinfo_in_od_to_gg.15;car;1.02;
in_ba_to_sl.8;2243.00;-230845886_0;5.10;0.00;0.85;2989.00;28706217_0;94.10;7.19;746.00;1934.94;433.00;13;0.00;546.25;0;tripinfo_in_ba_to_sl.8;car;0.90;
in_ns_to_od.2;2543.00;-23142338#2_0;5.10;0.00;0.48;2990.00;23156030#6_0;109.07;12.05;447.00;2005.01;205.00;6;0.00;271.77;0;tripinfo_in_ns_to_od.2;car;1.10;
in_od_to_gj.6;2551.00;803785575#0_0;5.10;0.00;18.72;2993.00;23527526_0;253.75;8.11;442.00;2706.99;52.00;6;0.00;153.15;0;tripinfo_in_od_to_gj.6;car;0.85;
in_od_to_br.18;2515.00;803785575#0_0;5.10;0.00;12.73;2995.00;23156390_0;1121.44;10.75;480.00;3149.31;31.00;6;0.00;185.82;0;tripinfo_in_od_to_br.18;car;0.97;
in_ba_to_ns.8;2604.00;-230845886_0;5.10;0.00;3.35;2998.00;23142338#2_0;290.21;10.30;394.00;2346.36;142.00;3;0.00;174.47;0;tripinfo_in_ba_to_ns.8;car;0.97;
in_ba_to_as.28;2836.00;-230845886_0;5.10;0.00;0.31;2999.00;41899283#1_0;148.70;10.45;163.00;1430.78;10.00;1;0.00;33.86;0;tripinfo_in_ba_to_as.28;car;1.00;
in_as_to_ba.14;2811.00;23687583_0;5.10;0.00;24.95;3001.00;230845886_0;633.12;10.33;190.00;1356.50;22.00;2;0.00;63.46;0;tripinfo_in_as_to_ba.14;car;0.97;
in_od_to_ba.25;2721.00;803785575#0_0;5.10;0.00;26.85;3003.00;230845886_0;633.12;12.30;282.00;2382.14;10.00;4;0.00;96.38;0;tripinfo_in_od_to_ba.25;car;1.16;
in_as_to_gj.22;2927.00;23687583_0;5.10;0.00;32.40;3005.00;23527526_0;253.75;12.56;78.00;649.06;0.00;0;0.00;26.45;0;tripinfo_in_as_to_gj.22;car;1.15;
in_ba_to_ns.9;2641.00;-230845886_0;5.10;0.00;2.43;3007.00;23142338#2_0;290.21;9.47;366.00;2346.36;84.00;3;0.00;120.62;0;tripinfo_in_ba_to_ns.9;car;0.87;
in_ns_to_ko.66;2674.00;-23142338#2_0;5.10;0.00;1.01;3007.00;972103805_0;116.86;7.06;333.00;1398.55;127.00;3;0.00;156.86;0;tripinfo_in_ns_to_ko.66;car;0.72;
in_ns_to_ko.67;2677.00;-23142338#2_0;5.10;0.00;3.31;3009.00;972103805_0;116.86;10.17;332.00;1398.55;126.00;3;0.00;193.83;0;tripinfo_in_ns_to_ko.67;car;0.92;
in_od_to_as.16;2569.00;803785575#0_0;5.10;0.00;10.44;3010.00;41899283#1_0;148.70;9.65;441.00;2382.09;57.00;5;0.00;211.69;0;tripinfo_in_od_to_as.16;car;0.94;
in_ns_to_ko.68;2684.00;-23142338#2_0;5.10;0.00;0.46;3010.00;972103805_0;116.86;11.14;326.00;1398.55;125.00;3;0.00;207.98;0;tripinfo_in_ns_to_ko.68;car;1.07;
in_ns_to_gg.9;2502.00;-23142338#2_0;5.10;0.00;0.43;3013.00;23156305_0;1264.14;10.55;511.00;3297.24;149.00;5;0.00;205.07;0;tripinfo_in_ns_to_gg.9;car;0.98;
in_od_to_as.17;2593.00;803785575#0_0;5.10;0.00;19.05;3013.00;41899283#1_0;148.70;9.18;420.00;2382.09;54.00;5;0.00;179.00;0;tripinfo_in_od_to_as.17;car;0.89;
in_ns_to_ko.69;2706.00;-23142338#2_0;5.10;0.00;0.67;3013.00;972103805_0;116.86;10.19;307.00;1398.55;114.00;2;0.00;173.82;0;tripinfo_in_ns_to_ko.69;car;0.95;
in_ns_to_ko.71;2717.00;-23142338#2_0;5.10;0.00;0.82;3015.00;972103805_0;116.86;9.62;298.00;1398.55;118.00;2;0.00;166.59;0;tripinfo_in_ns_to_ko.71;car;0.96;
in_ba_to_os.21;2645.00;-230845886_0;5.10;0.00;5.67;3016.00;45494495_0;58.90;9.12;371.00;1647.96;157.00;3;0.00;206.69;0;tripinfo_in_ba_to_os.21;car;0.91;
in_ba_to_as.27;2824.00;-230845886_0;5.10;0.00;0.91;3016.00;41899283#1_0;148.70;9.43;192.00;1430.78;16.00;1;0.00;45.91;0;tripinfo_in_ba_to_as.27;car;0.89;
in_od_to_ns.12;2642.00;803785575#0_0;5.10;0.00;7.35;3017.00;23142338#2_0;290.21;8.63;375.00;1928.29;115.00;3;0.00;157.50;0;tripinfo_in_od_to_ns.12;car;0.85;
in_ns_to_ko.70;2714.00;-23142338#2_0;5.10;0.00;0.22;3017.00;972103805_0;116.86;10.41;303.00;1398.55;119.00;2;0.00;179.13;0;tripinfo_in_ns_to_ko.70;car;1.02;
in_od_to_ba.22;2621.00;803785575#0_0;5.10;0.00;12.30;3018.00;230845886_0;633.12;9.92;397.00;2382.14;35.00;7;0.00;169.01;0;tripinfo_in_od_to_ba.22;car;0.94;
in_od_to_os.45;2860.00;803785575#0_0;5.10;0.00;46.35;3018.00;45494495_0;58.90;12.35;158.00;969.96;41.00;1;0.00;85.18;0;tripinfo_in_od_to_os.45;car;1.21;
in_ns_to_ko.72;2720.00;-23142338#2_0;5.10;0.00;2.65;3019.00;972103805_0;116.86;12.36;299.00;1398.55;116.00;2;0.00;190.69;0;tripinfo_in_ns_to_ko.72;car;1.17;
in_as_to_ns.21;2708.00;23687583_0;5.10;0.00;28.02;3020.00;23142338#2_0;290.21;11.33;312.00;1995.73;93.00;3;0.00;144.06;0;tripinfo_in_as_to_ns.21;car;1.08;
in_ns_to_ko.73;2729.00;-23142338#2_0;5.10;0.00;3.45;3021.00;972103805_0;116.86;11.32;292.00;1398.55;112.00;3;0.00;176.07;0;tripinfo_in_ns_to_ko.73;car;1.09;
in_od_to_gg.16;2512.00;803785575#0_0;5.10;0.00;10.40;3024.00;23156305_0;1264.14;11.11;512.00;3669.96;42.00;6;0.00;196.76;0;tripinfo_in_od_to_gg.16;car;1.06;
in_ba_to_sl.9;2263.00;-230845886_0;5.10;0.00;0.71;3025.00;28706217_0;94.10;8.94;762.00;1934.94;487.00;11;0.00;601.36;0;tripinfo_in_ba_to_sl.9;car;1.12;
in_od_to_os.44;2857.00;803785575#0_0;5.10;0.00;44.02;3027.00;45494495_0;58.90;9.62;170.00;969.96;44.00;1;0.00;73.59;0;tripinfo_in_od_to_os.44;car;0.91;
in_as_to_ko.30;2789.00;23687583_0;5.10;0.00;19.29;3029.00;972103805_0;116.86;9.07;240.00;1102.39;90.00;3;0.00;121.32;0;tripinfo_in_as_to_ko.30;car;0.84;
in_od_to_os.47;2866.00;803785575#0_0;5.10;0.00;48.58;3029.00;45494495_0;58.90;10.80;163.00;969.96;43.00;1;0.00;72.88;0;tripinfo_in_od_to_os.47;car;0.98;
in_as_to_ko.31;2801.00;23687583_0;5.10;0.00;15.39;3031.00;972103805_0;116.86;9.02;230.00;1102.39;81.00;3;0.00;120.00;0;tripinfo_in_as_to_ko.31;car;0.91;
in_od_to_os.49;2941.00;803785575#0_0;5.10;0.00;38.99;3032.00;45494495_0;58.90;11.83;91.00;969.96;0.00;0;0.00;11.34;0;tripinfo_in_od_to_os.49;car;1.11;
in_as_to_ko.32;2845.00;23687583_0;5.10;0.00;11.52;3033.00;972103805_0;116.86;9.45;188.00;1102.39;45.00;3;0.00;77.50;0;tripinfo_in_as_to_ko.32;car;0.91;
in_as_to_ko.33;2879.00;23687583_0;5.10;0.00;31.03;3035.00;972103805_0;116.86;10.74;156.00;1102.39;27.00;2;0.00;57.76;0;tripinfo_in_as_to_ko.33;car;1.02;
in_ba_to_os.22;2656.00;-230845886_0;5.10;0.00;0.78;3036.00;45494495_0;58.90;10.38;380.00;1647.96;181.00;3;0.00;237.48;0;tripinfo_in_ba_to_os.22;car;1.05;
in_as_to_ko.34;2901.00;23687583_0;5.10;0.00;42.19;3041.00;972103805_0;116.86;9.04;140.00;1102.39;8.00;2;0.00;30.57;0;tripinfo_in_as_to_ko.34;car;0.91;
in_as_to_ko.35;2912.00;23687583_0;5.10;0.00;34.06;3043.00;972103805_0;116.86;10.74;131.00;1102.39;0.00;0;0.00;30.88;0;tripinfo_in_as_to_ko.35;car;1.00;
in_ba_to_os.27;2725.00;-230845886_0;5.10;0.00;0.16;3044.00;45494495_0;58.90;9.84;319.00;1647.96;117.00;4;0.00;156.33;0;tripinfo_in_ba_to_os.27;car;0.92;
in_ba_to_ko.41;2743.00;-230845886_0;5.10;0.00;0.25;3045.00;972103805_0;116.86;10.53;302.00;2114.29;84.00;3;0.00;117.36;0;tripinfo_in_ba_to_ko.41;car;1.04;
in_od_to_kl.10;2587.00;803785575#0_0;5.10;0.00;18.49;3047.00;28716808#1_0;754.74;11.60;460.00;2678.40;78.00;8;0.00;231.32;0;tripinfo_in_od_to_kl.10;car;1.06;
in_as_to_ns.22;2767.00;23687583_0;5.10;0.00;23.08;3047.00;23142338#2_0;290.21;11.11;280.00;1995.73;69.00;3;0.00;109.00;0;tripinfo_in_as_to_ns.22;car;1.06;
in_ba_to_ko.42;2763.00;-230845886_0;5.10;0.00;2.91;3048.00;972103805_0;116.86;11.00;285.00;2114.29;56.00;2;0.00;92.28;0;tripinfo_in_ba_to_ko.42;car;1.00;
in_ba_to_ko.43;2769.00;-230845886_0;5.10;0.00;3.61;3049.00;972103805_0;116.86;11.96;280.00;2114.29;56.00;2;0.00;105.95;0;tripinfo_in_ba_to_ko.43;car;1.11;
in_ns_to_ba.2;2505.00;-23142338#2_0;5.10;0.00;1.52;3052.00;230845886_0;633.12;9.20;547.00;2340.42;170.00;8;0.00;304.76;0;tripinfo_in_ns_to_ba.2;car;0.87;
in_od_to_gg.18;2527.00;803785575#0_0;5.10;0.00;16.33;3052.00;23156305_0;1264.14;9.99;525.00;3669.96;27.00;5;0.00;168.03;0;tripinfo_in_od_to_gg.18;car;0.93;
in_ba_to_ko.44;2772.00;-230845886_0;5.10;0.00;4.13;3052.00;972103805_0;116.86;10.53;280.00;2114.29;49.00;2;0.00;90.27;0;tripinfo_in_ba_to_ko.44;car;1.01;
in_ns_to_as.9;2680.00;-23142338#2_0;5.10;0.00;4.93;3054.00;41899283#1_0;148.70;11.15;374.00;2009.37;138.00;4;0.00;196.22;0;tripinfo_in_ns_to_as.9;car;1.03;
in_od_to_gg.17;2524.00;803785575#0_0;5.10;0.00;14.80;3055.00;23156305_0;1264.14;9.69;531.00;3669.96;29.00;5;0.00;174.32;0;tripinfo_in_od_to_gg.17;car;0.93;
in_ba_to_ko.45;2778.00;-230845886_0;5.10;0.00;3.52;3055.00;972103805_0;116.86;9.71;277.00;2114.29;38.00;2;0.00;77.10;0;tripinfo_in_ba_to_ko.45;car;0.96;
in_od_to_gg.19;2533.00;803785575#0_0;5.10;0.00;9.76;3057.00;23156305_0;1264.14;12.52;524.00;3669.96;26.00;7;0.00;230.56;0;tripinfo_in_od_to_gg.19;car;1.13;
in_ba_to_ko.46;2787.00;-230845886_0;5.10;0.00;0.39;3057.00;972103805_0;116.86;10.55;270.00;2114.29;37.00;2;0.00;80.66;0;tripinfo_in_ba_to_ko.46;car;1.02;
in_ba_to_gg.9;2775.00;-230845886_0;5.10;0.00;5.13;3059.00;23156305_0;1264.14;12.05;284.00;2718.65;0.00;0;0.00;58.85;0;tripinfo_in_ba_to_gg.9;car;1.10;
in_ba_to_ko.47;2790.00;-230845886_0;5.10;0.00;1.73;3059.00;972103805_0;116.86;10.95;269.00;2114.29;37.00;2;0.00;81.35;0;tripinfo_in_ba_to_ko.47;car;1.03;
in_as_to_ba.15;2892.00;23687583_0;5.10;0.00;35.25;3060.00;230845886_0;633.12;9.24;168.00;1356.50;11.00;1;0.00;34.36;0;tripinfo_in_as_to_ba.15;car;0.92;
in_od_to_gg.22;2557.00;803785575#0_0;5.10;0.00;15.36;3061.00;23156305_0;1264.14;11.18;504.00;3669.96;57.00;6;0.00;187.80;0;tripinfo_in_od_to_gg.22;car;1.05;
in_ns_to_as.10;2726.00;-23142338#2_0;5.10;0.00;0.61;3061.00;41899283#1_0;148.70;11.40;335.00;2009.37;118.00;4;0.00;166.60;0;tripinfo_in_ns_to_as.10;car;1.09;
in_ba_to_ko.48;2808.00;-230845886_0;5.10;0.00;0.81;3062.00;972103805_0;116.86;11.35;254.00;2114.29;32.00;2;0.00;66.39;0;tripinfo_in_ba_to_ko.48;car;1.03;
in_as_to_ba.16;2895.00;23687583_0;5.10;0.00;37.78;3062.00;230845886_0;633.12;11.12;167.00;1356.50;8.00;1;0.00;51.80;0;tripinfo_in_as_to_ba.16;car;1.07;
in_as_to_gj.23;2955.00;23687583_0;5.10;0.00;25.07;3063.00;23527526_0;253.75;9.35;108.00;649.06;20.00;1;0.00;39.29;0;tripinfo_in_as_to_gj.23;car;0.86;
in_as_to_sl.10;2253.00;23687583_0;5.10;0.00;0.95;3064.00;28706217_0;94.10;7.28;811.00;1976.75;508.00;11;0.00;618.94;0;tripinfo_in_as_to_sl.10;car;0.95;
in_od_to_ko.30;2599.00;803785575#0_0;5.10;0.00;19.19;3064.00;972103805_0;116.86;10.28;465.00;2307.67;187.00;4;0.00;253.92;0;tripinfo_in_od_to_ko.30;car;1.04;
in_as_to_ba.17;2909.00;23687583_0;5.10;0.00;32.48;3064.00;230845886_0;633.12;11.01;155.00;1356.50;2.00;1;0.00;42.59;0;tripinfo_in_as_to_ba.17;car;1.09;
in_ba_to_gj.28;2879.00;-230845886_0;5.10;0.00;0.58;3065.00;23527526_0;253.75;9.70;186.00;1755.68;0.00;0;0.00;23.61;0;tripinfo_in_ba_to_gj.28;car;0.98;
in_as_to_ba.18;2915.00;23687583_0;5.10;0.00;34.12;3065.00;230845886_0;633.12;11.48;150.00;1356.50;0.00;0;0.00;41.16;0;tripinfo_in_as_to_ba.18;car;1.12;
in_od_to_ko.31;2618.00;803785575#0_0;5.10;0.00;12.49;3067.00;972103805_0;116.86;9.78;449.00;2307.67;179.00;4;0.00;223.30;0;tripinfo_in_od_to_ko.31;car;0.97;
in_ba_to_gj.29;2892.00;-230845886_0;5.10;0.00;0.80;3067.00;23527526_0;253.75;11.26;175.00;1755.68;0.00;0;0.00;30.87;0;tripinfo_in_ba_to_gj.29;car;1.11;
in_od_to_ko.32;2639.00;803785575#0_0;5.10;0.00;6.13;3069.00;972103805_0;116.86;11.51;430.00;2307.67;175.00;4;0.00;235.74;0;tripinfo_in_od_to_ko.32;car;1.13;
in_ba_to_gj.30;2895.00;-230845886_0;5.10;0.00;2.62;3069.00;23527526_0;253.75;11.57;174.00;1755.68;0.00;0;0.00;23.59;0;tripinfo_in_ba_to_gj.30;car;1.06;
in_os_to_ko.2;2356.00;-45494495_0;5.10;0.00;0.64;3071.00;972103805_0;116.86;11.70;715.00;2045.29;414.00;13;0.00;544.86;0;tripinfo_in_os_to_ko.2;car;1.16;
in_as_to_gj.24;2970.00;23687583_0;5.10;0.00;21.88;3074.00;23527526_0;253.75;11.12;104.00;649.06;20.00;2;0.00;47.26;0;tripinfo_in_as_to_gj.24;car;1.05;
in_ns_to_ko.74;2736.00;-23142338#2_0;5.10;0.00;1.05;3075.00;972103805_0;116.86;10.40;339.00;1398.55;167.00;4;0.00;214.32;0;tripinfo_in_ns_to_ko.74;car;1.01;
in_od_to_as.19;2657.00;803785575#0_0;5.10;0.00;17.56;3076.00;41899283#1_0;148.70;11.49;419.00;2382.09;65.00;5;0.00;225.91;0;tripinfo_in_od_to_as.19;car;1.11;
in_ns_to_ko.75;2739.00;-23142338#2_0;5.10;0.00;1.91;3077.00;972103805_0;116.86;12.08;338.00;1398.55;164.00;4;0.00;225.44;0;tripinfo_in_ns_to_ko.75;car;1.12;
in_as_to_ba.19;2937.00;23687583_0;5.10;0.00;30.05;3079.00;230845886_0;633.12;11.34;142.00;1356.50;0.00;0;0.00;31.42;0;tripinfo_in_as_to_ba.19;car;1.11;
in_od_to_as.18;2651.00;803785575#0_0;5.10;0.00;13.40;3081.00;41899283#1_0;148.70;11.26;430.00;2382.09;66.00;5;0.00;218.16;0;tripinfo_in_od_to_as.18;car;1.02;
in_od_to_gg.20;2542.00;803785575#0_0;5.10;0.00;11.34;3082.00;23156305_0;1264.14;9.24;540.00;3669.96;39.00;8;0.00;175.68;0;tripinfo_in_od_to_gg.20;car;0.91;
in_ns_to_ko.76;2745.00;-23142338#2_0;5.10;0.00;5.94;3082.00;972103805_0;116.86;9.35;337.00;1398.55;160.00;3;0.00;198.85;0;tripinfo_in_ns_to_ko.76;car;0.92;
in_od_to_kl.17;2690.00;803785575#0_0;5.10;0.00;24.23;3083.00;28716808#1_0;754.74;10.08;393.00;2678.40;46.00;6;0.00;130.20;0;tripinfo_in_od_to_kl.17;car;0.92;
in_ns_to_ko.77;2754.00;-23142338#2_0;5.10;0.00;2.01;3083.00;972103805_0;116.86;10.84;329.00;1398.55;156.00;3;0.00;203.12;0;tripinfo_in_ns_to_ko.77;car;1.00;
in_as_to_gj.25;2973.00;23687583_0;5.10;0.00;17.86;3084.00;23527526_0;253.75;8.63;111.00;649.06;18.00;2;0.00;43.00;0;tripinfo_in_as_to_gj.25;car;0.88;
in_ns_to_kl.5;2709.00;-23142338#2_0;5.10;0.00;2.12;3085.00;28716808#1_0;754.74;11.35;376.00;2315.58;128.00;4;0.00;178.34;0;tripinfo_in_ns_to_kl.5;car;1.06;
in_ns_to_ko.78;2758.00;-23142338#2_0;5.10;0.00;0.97;3086.00;972103805_0;116.86;9.93;328.00;1398.55;157.00;3;0.00;196.99;0;tripinfo_in_ns_to_ko.78;car;0.96;
in_ba_to_sl.10;2292.00;-230845886_0;5.10;0.00;1.55;3089.00;28706217_0;94.10;7.95;797.00;1934.94;503.00;12;0.00;616.78;0;tripinfo_in_ba_to_sl.10;car;1.00;
in_ba_to_as.29;2900.00;-230845886_0;5.10;0.00;0.10;3090.00;41899283#1_0;148.70;9.74;190.00;1430.78;27.00;2;0.00;48.62;0;tripinfo_in_ba_to_as.29;car;0.92;
in_od_to_ns.13;2669.00;803785575#0_0;5.10;0.00;21.55;3092.00;23142338#2_0;290.21;9.29;423.00;1928.29;178.00;4;0.00;218.27;0;tripinfo_in_od_to_ns.13;car;0.91;
in_os_to_ns.3;2369.00;-45494495_0;5.10;0.00;0.69;3094.00;23142338#2_0;290.21;9.32;725.00;1665.91;454.00;10;0.00;553.80;0;tripinfo_in_os_to_ns.3;car;0.95;
in_as_to_gj.26;2988.00;23687583_0;5.10;0.00;20.42;3094.00;23527526_0;253.75;12.15;106.00;649.06;18.00;2;0.00;52.40;0;tripinfo_in_as_to_gj.26;car;1.11;
in_ns_to_ko.79;2768.00;-23142338#2_0;5.10;0.00;0.15;3097.00;972103805_0;116.86;8.43;329.00;1398.55;146.00;3;0.00;175.87;0;tripinfo_in_ns_to_ko.79;car;0.82;
in_as_to_ba.20;2943.00;23687583_0;5.10;0.00;24.94;3098.00;230845886_0;633.12;9.45;155.00;1356.50;0.00;0;0.00;18.89;0;tripinfo_in_as_to_ba.20;car;0.90;
in_ba_to_as.31;2933.00;-230845886_0;5.10;0.00;6.28;3099.00;41899283#1_0;148.70;10.23;166.00;1430.78;4.00;2;0.00;33.12;0;tripinfo_in_ba_to_as.31;car;0.97;
in_ba_to_as.30;2926.00;-230845886_0;5.10;0.00;0.46;3101.00;41899283#1_0;148.70;10.96;175.00;1430.78;5.00;3;0.00;55.07;0;tripinfo_in_ba_to_as.30;car;1.08;
in_od_to_br.19;2563.00;803785575#0_0;5.10;0.00;11.69;3102.00;23156390_0;1121.44;7.68;539.00;3149.31;59.00;8;0.00;184.95;0;tripinfo_in_od_to_br.19;car;0.81;
in_od_to_br.20;2590.00;803785575#0_0;5.10;0.00;20.10;3104.00;23156390_0;1121.44;11.23;514.00;3149.31;66.00;8;0.00;247.24;0;tripinfo_in_od_to_br.20;car;1.07;
in_od_to_br.21;2602.00;803785575#0_0;5.10;0.00;16.33;3106.00;23156390_0;1121.44;9.90;504.00;3149.31;59.00;9;0.00;215.97;0;tripinfo_in_od_to_br.21;car;0.99;
in_as_to_ns.23;2777.00;23687583_0;5.10;0.00;17.94;3109.00;23142338#2_0;290.21;11.70;332.00;1995.73;115.00;6;0.00;171.06;0;tripinfo_in_as_to_ns.23;car;1.13;
in_od_to_ba.31;2818.00;803785575#0_0;5.10;0.00;33.87;3113.00;230845886_0;633.12;10.78;295.00;2382.14;22.00;2;0.00;74.96;0;tripinfo_in_od_to_ba.31;car;0.98;
in_od_to_os.50;2943.00;803785575#0_0;5.10;0.00;38.14;3114.00;45494495_0;58.90;9.53;171.00;969.96;49.00;1;0.00;71.51;0;tripinfo_in_od_to_os.50;car;0.88;
in_od_to_kl.18;2699.00;803785575#0_0;5.10;0.00;25.58;3115.00;28716808#1_0;754.74;10.84;416.00;2678.40;67.00;6;0.00;175.03;0;tripinfo_in_od_to_kl.18;car;1.00;
in_od_to_ba.30;2812.00;803785575#0_0;5.10;0.00;38.57;3115.00;230845886_0;633.12;11.88;303.00;2382.14;23.00;3;0.00;112.52;0;tripinfo_in_od_to_ba.30;car;1.13;
in_ns_to_gg.10;2558.00;-23142338#2_0;5.10;0.00;0.14;3116.00;23156305_0;1264.14;9.52;558.00;3297.24;147.00;4;0.00;209.80;0;tripinfo_in_ns_to_gg.10;car;0.86;
in_as_to_os.14;2755.00;23687583_0;5.10;0.00;22.55;3116.00;45494495_0;58.90;9.19;361.00;1689.77;120.00;8;0.00;198.61;0;tripinfo_in_as_to_os.14;car;0.94;
in_as_to_sl.11;2271.00;23687583_0;5.10;0.00;1.29;3117.00;28706217_0;94.10;7.78;846.00;1976.75;545.00;11;0.00;667.88;0;tripinfo_in_as_to_sl.11;car;1.03;
in_od_to_kl.12;2630.00;803785575#0_0;5.10;0.00;3.19;3117.00;28716808#1_0;754.74;10.87;487.00;2678.40;79.00;8;0.00;248.91;0;tripinfo_in_od_to_kl.12;car;1.02;
in_as_to_ns.24;2821.00;23687583_0;5.10;0.00;8.39;3117.00;23142338#2_0;290.21;10.76;296.00;1995.73;72.00;4;0.00;114.03;0;tripinfo_in_as_to_ns.24;car;1.00;
in_as_to_od.4;2491.00;23687583_0;5.10;0.00;0.76;3118.00;23156030#6_0;109.07;10.93;627.00;2357.31;343.00;8;0.00;432.27;0;tripinfo_in_as_to_od.4;car;1.09;
in_ba_to_os.23;2676.00;-230845886_0;5.10;0.00;5.51;3118.00;45494495_0;58.90;10.08;442.00;1647.96;224.00;7;0.00;291.44;0;tripinfo_in_ba_to_os.23;car;0.99;
in_as_to_ko.36;2918.00;23687583_0;5.10;0.00;27.92;3119.00;972103805_0;116.86;8.36;201.00;1102.39;51.00;1;0.00;79.02;0;tripinfo_in_as_to_ko.36;car;0.82;
