tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
297.00;23156390_0;1121.44;10.23;28.00;2.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;269.00;wu_os_to_br.0;0;2513.69;0.94;0.00;24.30;car;;0;0.00
299.00;28716808#1_0;754.74;9.43;7.00;3.16;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.0;292.00;wu_od_to_kl.0;0;2678.40;0.91;0.00;24.22;car;;0;0.00
301.00;23156305_0;1264.14;11.45;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;299.00;wu_ns_to_gg.0;0;3297.24;1.10;0.00;25.50;car;;0;0.00
301.00;28716808#1_0;754.74;10.90;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;284.00;wu_od_to_kl.1;0;2678.40;1.02;0.00;46.11;car;;0;0.00
301.00;28706217_0;94.10;6.79;40.00;2.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.0;261.00;wu_ba_to_sl.0;0;1934.94;0.91;0.00;62.83;car;;2;36.00
302.00;972103805_0;116.86;12.41;174.00;2.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.3;128.00;wu_as_to_ko.3;0;1102.39;1.16;0.00;42.22;car;;2;14.00
303.00;28706217_0;94.10;9.36;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;250.00;wu_as_to_sl.0;0;1976.75;1.16;0.00;92.11;car;;3;48.00
306.00;28716808#1_0;754.74;11.01;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;124.00;wu_as_to_kl.1;0;1207.92;1.08;0.00;22.24;car;;2;6.00
309.00;972103805_0;116.86;10.01;189.00;0.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.4;120.00;wu_as_to_ko.4;0;1102.39;0.91;0.00;10.60;car;;0;0.00
311.00;230845886_0;633.12;11.29;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;159.00;wu_os_to_ba.0;0;1746.52;1.09;0.00;13.20;car;;0;0.00
312.00;23527526_0;253.75;8.49;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;239.00;wu_os_to_gj.0;0;2071.37;0.86;0.00;20.83;car;;0;0.00
316.00;28706217_0;94.10;7.28;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;217.00;wu_ba_to_sl.1;0;1934.94;0.94;0.00;26.64;car;;0;0.00
318.00;972103805_0;116.86;9.92;206.00;5.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;112.00;wu_as_to_ko.5;0;1102.39;0.98;0.00;10.30;car;;0;0.00
320.00;972103805_0;116.86;12.02;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;213.00;wu_ba_to_ko.1;0;2114.29;1.12;0.00;41.57;car;;1;11.00
330.00;23156305_0;1264.14;9.66;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;287.00;wu_ba_to_gg.0;0;2718.65;0.94;0.00;25.04;car;;0;0.00
332.00;23527526_0;253.75;8.70;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;309.00;wu_od_to_gj.0;0;2706.99;0.86;0.00;23.22;car;;0;0.00
332.00;23156030#6_0;109.07;11.89;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;213.00;wu_ba_to_od.1;0;2315.50;1.11;0.00;23.63;car;;0;0.00
334.00;23527526_0;253.75;10.80;154.00;0.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;180.00;wu_ba_to_gj.1;0;1755.68;1.04;0.00;27.47;car;;1;7.00
340.00;41899283#1_0;148.70;8.89;174.00;3.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;166.00;wu_ba_to_as.2;0;1430.78;0.86;0.00;14.40;car;;0;0.00
341.00;23527526_0;253.75;10.90;171.00;2.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;170.00;wu_ba_to_gj.2;0;1755.68;1.02;0.00;14.08;car;;0;0.00
342.00;972103805_0;116.86;10.18;230.00;5.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;112.00;wu_as_to_ko.6;0;1102.39;0.98;0.00;9.83;car;;0;0.00
343.00;23142338#2_0;290.21;9.68;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;235.00;wu_as_to_ns.2;0;1995.73;0.87;0.00;26.50;car;;1;3.00
345.00;23142338#2_0;290.21;10.79;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;223.00;wu_od_to_ns.2;0;1928.29;1.08;0.00;51.26;car;;1;7.00
