tripinfo_id;tripinfo_depart;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_departDelay;tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_duration;tripinfo_routeLength;tripinfo_waitingTime;tripinfo_waitingCount;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_rerouteNo;tripinfo_devices;tripinfo_vType;tripinfo_speedFactor;tripinfo_vaporized
out_as_to_ba.36;5901.00;23687583_0;5.10;0.00;0.21;6041.00;230845886_0;633.12;11.37;140.00;1356.50;0.00;0;0.00;24.36;0;tripinfo_out_as_to_ba.36;car;1.06;
out_br_to_ko.4;5440.00;-23156390_0;5.10;0.00;3.37;6043.00;972103805_0;116.86;11.64;603.00;2703.95;243.00;10;0.00;370.83;0;tripinfo_out_br_to_ko.4;car;1.06;
out_ns_to_ba.3;5591.00;-23142338#2_0;5.10;0.00;0.37;6043.00;230845886_0;633.12;10.36;452.00;2340.42;130.00;13;0.00;237.72;0;tripinfo_out_ns_to_ba.3;car;0.98;
out_gj_to_os.3;5518.00;-23527526_0;5.10;0.00;0.53;6044.00;45494495_0;58.90;11.64;526.00;2036.16;38.00;9;0.00;353.62;0;tripinfo_out_gj_to_os.3;car;1.07;
out_gg_to_ko.3;5464.00;-23156305_0;5.10;0.00;3.17;6045.00;972103805_0;116.86;9.53;581.00;2416.59;201.00;12;0.00;341.91;0;tripinfo_out_gg_to_ko.3;car;0.92;
out_ns_to_ba.4;5595.00;-23142338#2_0;5.10;0.00;2.68;6045.00;230845886_0;633.12;10.08;450.00;2340.42;125.00;13;0.00;239.90;0;tripinfo_out_ns_to_ba.4;car;1.00;
out_gg_to_as.3;5620.00;-23156305_0;5.10;0.00;0.54;6046.00;41899283#1_0;148.70;10.31;426.00;1699.56;145.00;8;0.00;260.13;0;tripinfo_out_gg_to_as.3;car;0.94;
out_od_to_os.11;5951.00;803785575#0_0;5.10;0.00;5.04;6046.00;45494495_0;58.90;10.80;95.00;969.96;0.00;0;0.00;13.64;0;tripinfo_out_od_to_os.11;car;1.08;
in_os_to_ko.6;4359.00;-45494495_0;5.10;0.00;1803.21;6047.00;972103805_0;116.86;9.71;1688.00;2045.29;1301.00;23;0.00;1465.81;0;tripinfo_in_os_to_ko.6;car;0.88;
out_od_to_os.10;5948.00;803785575#0_0;5.10;0.00;2.09;6053.00;45494495_0;58.90;10.16;105.00;969.96;0.00;0;0.00;10.44;0;tripinfo_out_od_to_os.10;car;0.93;
out_as_to_od.2;5419.00;23687583_0;5.10;0.00;190.19;6054.00;23156030#6_0;109.07;12.58;635.00;2357.31;126.00;14;0.00;456.40;0;tripinfo_out_as_to_od.2;car;1.19;
out_gj_to_as.23;5983.00;-23527526_0;5.10;0.00;0.50;6054.00;41899283#1_0;148.70;10.19;71.00;633.70;0.00;0;0.00;7.80;0;tripinfo_out_gj_to_as.23;car;0.93;
out_gj_to_od.3;5331.00;-23527526_0;5.10;0.00;1.24;6058.00;23156030#6_0;109.07;12.35;727.00;2703.70;116.00;18;0.00;510.28;0;tripinfo_out_gj_to_od.3;car;1.13;
out_gj_to_as.24;5998.00;-23527526_0;5.10;0.00;0.99;6059.00;41899283#1_0;148.70;11.18;61.00;633.70;0.00;0;0.00;7.40;0;tripinfo_out_gj_to_as.24;car;1.08;
out_gj_to_ns.45;5733.00;-23527526_0;5.10;0.00;3.48;6062.00;23142338#2_0;290.21;8.69;329.00;2043.79;70.00;6;0.00;120.06;0;tripinfo_out_gj_to_ns.45;car;0.89;
out_gj_to_sl.1;5349.00;-23527526_0;5.10;0.00;0.88;6063.00;28706217_0;94.10;7.77;714.00;2323.14;184.00;15;0.00;504.59;0;tripinfo_out_gj_to_sl.1;car;1.03;
out_gj_to_ns.46;5742.00;-23527526_0;5.10;0.00;4.10;6064.00;23142338#2_0;290.21;9.31;322.00;2043.79;67.00;5;0.00;126.31;0;tripinfo_out_gj_to_ns.46;car;0.95;
out_gj_to_ns.48;5754.00;-23527526_0;5.10;0.00;6.88;6066.00;23142338#2_0;290.21;9.95;312.00;2043.79;56.00;4;0.00;111.63;0;tripinfo_out_gj_to_ns.48;car;0.92;
out_gj_to_os.5;5549.00;-23527526_0;5.10;0.00;4.54;6068.00;45494495_0;58.90;11.48;519.00;2036.16;36.00;10;0.00;343.38;0;tripinfo_out_gj_to_os.5;car;1.05;
out_br_to_ba.2;5670.00;-23156390_0;5.10;0.00;0.41;6068.00;230845886_0;633.12;9.28;398.00;1904.35;92.00;7;0.00;199.37;0;tripinfo_out_br_to_ba.2;car;0.87;
out_gj_to_ko.9;5930.00;-23527526_0;5.10;0.00;0.02;6070.00;972103805_0;116.86;7.73;140.00;971.70;13.00;1;0.00;27.57;0;tripinfo_out_gj_to_ko.9;car;0.79;
out_kl_to_os.6;5569.00;-28716808#1_0;5.10;0.00;0.24;6071.00;45494495_0;58.90;9.72;502.00;1989.49;31.00;9;0.00;304.84;0;tripinfo_out_kl_to_os.6;car;0.91;
out_gj_to_ko.10;5954.00;-23527526_0;5.10;0.00;0.91;6072.00;972103805_0;116.86;9.62;118.00;971.70;2.00;1;0.00;18.15;0;tripinfo_out_gj_to_ko.10;car;0.89;
in_as_to_sl.102;5309.00;23687583_0;5.10;0.00;339.39;6073.00;28706217_0;94.10;6.42;764.00;1976.75;195.00;23;0.00;533.02;0;tripinfo_in_as_to_sl.102;car;0.79;
out_gj_to_os.4;5537.00;-23527526_0;5.10;0.00;0.63;6073.00;45494495_0;58.90;9.85;536.00;2036.16;41.00;16;0.00;347.45;0;tripinfo_out_gj_to_os.4;car;0.98;
out_kl_to_ko.9;5788.00;-28716808#1_0;5.10;0.00;0.81;6074.00;972103805_0;116.86;8.86;286.00;1927.03;55.00;4;0.00;89.19;0;tripinfo_out_kl_to_ko.9;car;0.89;
out_as_to_os.6;5564.00;23687583_0;5.10;0.00;5.96;6075.00;45494495_0;58.90;9.90;511.00;1689.77;66.00;14;0.00;349.20;0;tripinfo_out_as_to_os.6;car;0.94;
out_kl_to_ko.10;5828.00;-28716808#1_0;5.10;0.00;0.22;6076.00;972103805_0;116.86;9.63;248.00;1927.03;17.00;3;0.00;48.67;0;tripinfo_out_kl_to_ko.10;car;0.88;
out_kl_to_od.2;5391.00;-28716808#1_0;5.10;0.00;0.44;6077.00;23156030#6_0;109.07;8.47;686.00;2657.03;99.00;17;0.00;410.18;0;tripinfo_out_kl_to_od.2;car;0.87;
out_gj_to_ns.47;5748.00;-23527526_0;5.10;0.00;8.15;6077.00;23142338#2_0;290.21;12.25;329.00;2043.79;79.00;6;0.00;172.38;0;tripinfo_out_gj_to_ns.47;car;1.18;
out_kl_to_ko.11;5831.00;-28716808#1_0;5.10;0.00;1.03;6078.00;972103805_0;116.86;11.41;247.00;1927.03;13.00;3;0.00;81.63;0;tripinfo_out_kl_to_ko.11;car;1.06;
out_gg_to_ba.6;5571.00;-23156305_0;5.10;0.00;1.21;6080.00;230845886_0;633.12;8.19;509.00;2288.16;130.00;10;0.00;249.01;0;tripinfo_out_gg_to_ba.6;car;0.80;
out_gg_to_ba.7;5595.00;-23156305_0;5.10;0.00;0.47;6082.00;230845886_0;633.12;10.72;487.00;2288.16;126.00;10;0.00;280.85;0;tripinfo_out_gg_to_ba.7;car;1.00;
out_ns_to_od.4;5617.00;-23142338#2_0;5.10;0.00;0.61;6083.00;23156030#6_0;109.07;10.10;466.00;2005.01;146.00;16;0.00;253.82;0;tripinfo_out_ns_to_od.4;car;0.91;
out_od_to_ba.3;5867.00;803785575#0_0;5.10;0.00;0.50;6083.00;230845886_0;633.12;11.93;216.00;2382.14;0.00;0;0.00;19.25;0;tripinfo_out_od_to_ba.3;car;1.09;
out_gj_to_ns.49;5761.00;-23527526_0;5.10;0.00;0.94;6088.00;23142338#2_0;290.21;9.70;327.00;2043.79;80.00;5;0.00;139.04;0;tripinfo_out_gj_to_ns.49;car;0.99;
out_as_to_ns.24;5753.00;23687583_0;5.10;0.00;3.51;6089.00;23142338#2_0;290.21;10.44;336.00;1995.73;97.00;5;0.00;156.47;0;tripinfo_out_as_to_ns.24;car;1.01;
out_ns_to_os.0;5446.00;-23142338#2_0;5.10;0.00;0.86;6090.00;45494495_0;58.90;11.49;644.00;1865.82;173.00;23;0.00;486.18;0;tripinfo_out_ns_to_os.0;car;1.07;
out_od_to_sl.5;6012.00;803785575#0_0;5.10;0.00;0.14;6090.00;28706217_0;94.10;8.25;78.00;747.33;0.00;0;0.00;7.12;0;tripinfo_out_od_to_sl.5;car;1.02;
out_od_to_as.13;5819.00;803785575#0_0;5.10;0.00;0.31;6091.00;41899283#1_0;148.70;11.19;272.00;2382.09;37.00;1;0.00;59.84;0;tripinfo_out_od_to_as.13;car;1.02;
out_as_to_sl.0;5387.00;23687583_0;5.10;0.00;249.78;6092.00;28706217_0;94.10;8.31;705.00;1976.75;201.00;21;0.00;544.71;0;tripinfo_out_as_to_sl.0;car;1.14;
out_ba_to_od.7;5333.00;-230845886_0;5.10;0.00;0.19;6092.00;23156030#6_0;109.07;10.17;759.00;2315.50;263.00;15;0.00;553.42;0;tripinfo_out_ba_to_od.7;car;1.02;
out_gj_to_ko.11;5977.00;-23527526_0;5.10;0.00;0.35;6095.00;972103805_0;116.86;10.41;118.00;971.70;17.00;1;0.00;30.10;0;tripinfo_out_gj_to_ko.11;car;1.01;
out_kl_to_od.3;5412.00;-28716808#1_0;5.10;0.00;0.14;6096.00;23156030#6_0;109.07;10.95;684.00;2657.03;105.00;16;0.00;448.10;0;tripinfo_out_kl_to_od.3;car;1.02;
out_br_to_as.2;5567.00;-23156390_0;5.10;0.00;0.35;6096.00;41899283#1_0;148.70;8.73;529.00;2020.44;221.00;10;0.00;321.19;0;tripinfo_out_br_to_as.2;car;0.88;
out_ba_to_as.19;5832.00;-230845886_0;5.10;0.00;0.89;6097.00;41899283#1_0;148.70;10.34;265.00;1430.78;59.00;6;0.00;143.58;0;tripinfo_out_ba_to_as.19;car;1.07;
out_as_to_sl.1;5390.00;23687583_0;5.10;0.00;248.19;6100.00;28706217_0;94.10;6.48;710.00;1976.75;191.00;20;0.00;497.38;0;tripinfo_out_as_to_sl.1;car;0.86;
out_br_to_ko.5;5446.00;-23156390_0;5.10;0.00;1.11;6100.00;972103805_0;116.86;8.71;654.00;2703.95;244.00;12;0.00;365.71;0;tripinfo_out_br_to_ko.5;car;0.85;
out_as_to_od.4;5454.00;23687583_0;5.10;0.00;186.65;6102.00;23156030#6_0;109.07;9.87;648.00;2357.31;122.00;12;0.00;411.72;0;tripinfo_out_as_to_od.4;car;0.90;
out_kl_to_ko.12;5843.00;-28716808#1_0;5.10;0.00;0.42;6102.00;972103805_0;116.86;10.44;259.00;1927.03;39.00;3;0.00;79.24;0;tripinfo_out_kl_to_ko.12;car;0.97;
out_kl_to_sl.8;5408.00;-28716808#1_0;5.10;0.00;0.37;6103.00;28706217_0;94.10;7.63;695.00;2276.47;168.00;14;0.00;474.66;0;tripinfo_out_kl_to_sl.8;car;0.96;
out_gj_to_as.25;6029.00;-23527526_0;5.10;0.00;0.05;6103.00;41899283#1_0;148.70;9.30;74.00;633.70;0.00;0;0.00;8.21;0;tripinfo_out_gj_to_as.25;car;0.89;
out_gg_to_ko.4;5565.00;-23156305_0;5.10;0.00;1.22;6104.00;972103805_0;116.86;10.04;539.00;2416.59;164.00;10;0.00;314.03;0;tripinfo_out_gg_to_ko.4;car;0.98;
out_ns_to_od.5;5734.00;-23142338#2_0;5.10;0.00;2.32;6104.00;23156030#6_0;109.07;11.47;370.00;2005.01;78.00;12;0.00;185.55;0;tripinfo_out_ns_to_od.5;car;1.04;
out_ns_to_as.20;5633.00;-23142338#2_0;5.10;0.00;0.80;6105.00;41899283#1_0;148.70;10.44;472.00;2009.37;169.00;17;0.00;284.16;0;tripinfo_out_ns_to_as.20;car;0.97;
out_br_to_ns.2;5396.00;-23156390_0;5.10;0.00;0.65;6107.00;23142338#2_0;290.21;10.33;711.00;2936.02;284.00;11;0.00;426.65;0;tripinfo_out_br_to_ns.2;car;0.93;
out_ns_to_as.21;5671.00;-23142338#2_0;5.10;0.00;0.78;6107.00;41899283#1_0;148.70;10.56;436.00;2009.37;134.00;15;0.00;245.56;0;tripinfo_out_ns_to_as.21;car;0.96;
out_ns_to_as.22;5685.00;-23142338#2_0;5.10;0.00;0.08;6109.00;41899283#1_0;148.70;11.31;424.00;2009.37;141.00;15;0.00;254.82;0;tripinfo_out_ns_to_as.22;car;1.08;
out_gg_to_as.4;5642.00;-23156305_0;5.10;0.00;0.60;6112.00;41899283#1_0;148.70;9.43;470.00;1699.56;171.00;9;0.00;302.34;0;tripinfo_out_gg_to_as.4;car;0.93;
out_ns_to_as.23;5694.00;-23142338#2_0;5.10;0.00;0.74;6114.00;41899283#1_0;148.70;10.49;420.00;2009.37;120.00;16;0.00;233.93;0;tripinfo_out_ns_to_as.23;car;0.98;
out_ns_to_as.24;5714.00;-23142338#2_0;5.10;0.00;0.93;6116.00;41899283#1_0;148.70;10.91;402.00;2009.37;100.00;15;0.00;222.44;0;tripinfo_out_ns_to_as.24;car;1.02;
out_ns_to_ba.5;5718.00;-23142338#2_0;5.10;0.00;0.73;6116.00;230845886_0;633.12;9.30;398.00;2340.42;80.00;12;0.00;171.74;0;tripinfo_out_ns_to_ba.5;car;0.93;
out_ns_to_as.25;5721.00;-23142338#2_0;5.10;0.00;0.60;6118.00;41899283#1_0;148.70;10.26;397.00;2009.37;102.00;12;0.00;219.36;0;tripinfo_out_ns_to_as.25;car;1.03;
out_ba_to_as.20;5858.00;-230845886_0;5.10;0.00;0.48;6120.00;41899283#1_0;148.70;11.47;262.00;1430.78;53.00;7;0.00;141.68;0;tripinfo_out_ba_to_as.20;car;1.08;
out_ns_to_as.26;5748.00;-23142338#2_0;5.10;0.00;0.02;6123.00;41899283#1_0;148.70;9.82;375.00;2009.37;86.00;12;0.00;191.73;0;tripinfo_out_ns_to_as.26;car;1.00;
out_br_to_sl.3;5244.00;-23156390_0;5.10;0.00;0.45;6125.00;28706217_0;94.10;7.75;881.00;2524.60;286.00;24;0.00;645.68;0;tripinfo_out_br_to_sl.3;car;0.99;
out_as_to_od.8;5478.00;23687583_0;5.10;0.00;144.33;6125.00;23156030#6_0;109.07;10.67;647.00;2357.31;126.00;15;0.00;428.67;0;tripinfo_out_as_to_od.8;car;0.98;
out_ns_to_ba.6;5730.00;-23142338#2_0;5.10;0.00;0.60;6126.00;230845886_0;633.12;10.58;396.00;2340.42;92.00;13;0.00;184.13;0;tripinfo_out_ns_to_ba.6;car;0.99;
out_as_to_sl.6;5435.00;23687583_0;5.10;0.00;190.18;6128.00;28706217_0;94.10;8.48;693.00;1976.75;170.00;16;0.00;517.96;0;tripinfo_out_as_to_sl.6;car;1.05;
out_kl_to_ko.13;5851.00;-28716808#1_0;5.10;0.00;0.79;6128.00;972103805_0;116.86;8.41;277.00;1927.03;41.00;3;0.00;73.04;0;tripinfo_out_kl_to_ko.13;car;0.86;
out_od_to_as.14;5890.00;803785575#0_0;5.10;0.00;0.81;6130.00;41899283#1_0;148.70;11.20;240.00;2382.09;5.00;1;0.00;26.92;0;tripinfo_out_od_to_as.14;car;1.01;
out_as_to_od.6;5472.00;23687583_0;5.10;0.00;162.75;6131.00;23156030#6_0;109.07;9.76;659.00;2357.31;133.00;16;0.00;425.66;0;tripinfo_out_as_to_od.6;car;0.91;
out_gj_to_od.4;5486.00;-23527526_0;5.10;0.00;1.80;6131.00;23156030#6_1;109.07;10.46;645.00;2703.70;104.00;12;0.00;388.81;0;tripinfo_out_gj_to_od.4;car;0.96;
out_kl_to_ko.14;5864.00;-28716808#1_0;5.10;0.00;0.27;6132.00;972103805_0;116.86;7.71;268.00;1927.03;17.00;2;0.00;49.42;0;tripinfo_out_kl_to_ko.14;car;0.80;
in_as_to_sl.104;5360.00;23687583_0;5.10;0.00;349.92;6135.00;28706217_0;94.10;7.27;775.00;1976.75;194.00;24;0.00;572.83;0;tripinfo_in_as_to_sl.104;car;0.91;
out_gg_to_os.3;5236.00;-23156305_0;5.10;0.00;0.44;6136.00;45494495_0;58.90;9.91;900.00;2621.43;352.00;9;0.00;648.37;0;tripinfo_out_gg_to_os.3;car;0.94;
out_as_to_os.7;5710.00;23687583_0;5.10;0.00;1.91;6138.00;45494495_0;58.90;9.72;428.00;1689.77;26.00;3;0.00;257.38;0;tripinfo_out_as_to_os.7;car;0.89;
out_as_to_ns.23;5750.00;23687583_0;5.10;0.00;0.55;6139.00;23142338#2_0;290.21;7.38;389.00;1995.73;66.00;5;0.00;126.63;0;tripinfo_out_as_to_ns.23;car;0.69;
out_gj_to_ns.50;5793.00;-23527526_0;5.10;0.00;0.64;6141.00;23142338#2_0;290.21;9.95;348.00;2043.79;77.00;5;0.00;142.95;0;tripinfo_out_gj_to_ns.50;car;0.90;
out_gj_to_ns.51;5796.00;-23527526_0;5.10;0.00;2.33;6143.00;23142338#2_0;290.21;10.56;347.00;2043.79;76.00;5;0.00;173.35;0;tripinfo_out_gj_to_ns.51;car;1.07;
out_ba_to_as.21;5969.00;-230845886_0;5.10;0.00;0.70;6143.00;41899283#1_0;148.70;9.76;174.00;1430.78;12.00;3;0.00;42.07;0;tripinfo_out_ba_to_as.21;car;0.98;
out_as_to_od.5;5460.00;23687583_0;5.10;0.00;188.20;6145.00;23156030#6_0;109.07;12.18;685.00;2357.31;102.00;18;0.00;499.80;0;tripinfo_out_as_to_od.5;car;1.15;
out_ba_to_as.22;5980.00;-230845886_0;5.10;0.00;0.24;6145.00;41899283#1_0;148.70;10.75;165.00;1430.78;10.00;2;0.00;36.69;0;tripinfo_out_ba_to_as.22;car;1.01;
out_gj_to_ba.24;5936.00;-23527526_0;5.10;0.00;2.60;6149.00;230845886_0;633.12;8.45;213.00;1702.89;0.00;0;0.00;18.76;0;tripinfo_out_gj_to_ba.24;car;0.79;
out_gj_to_ns.52;5805.00;-23527526_0;5.10;0.00;0.96;6150.00;23142338#2_0;290.21;9.74;345.00;2043.79;85.00;6;0.00;139.78;0;tripinfo_out_gj_to_ns.52;car;0.90;
out_as_to_ba.37;5996.00;23687583_0;5.10;0.00;3.06;6151.00;230845886_0;633.12;11.04;155.00;1356.50;8.00;1;0.00;40.97;0;tripinfo_out_as_to_ba.37;car;1.08;
out_as_to_od.7;5475.00;23687583_0;5.10;0.00;160.06;6152.00;23156030#6_0;109.07;11.25;677.00;2357.31;141.00;17;0.00;473.79;0;tripinfo_out_as_to_od.7;car;1.05;
out_gj_to_ns.53;5808.00;-23527526_0;5.10;0.00;2.98;6152.00;23142338#2_0;290.21;11.41;344.00;2043.79;84.00;6;0.00;167.92;0;tripinfo_out_gj_to_ns.53;car;1.05;
out_kl_to_od.4;5473.00;-28716808#1_0;5.10;0.00;0.60;6153.00;23156030#6_1;109.07;10.93;680.00;2657.03;151.00;18;0.00;456.60;0;tripinfo_out_kl_to_od.4;car;1.08;
out_od_to_ba.4;5900.00;803785575#0_0;5.10;0.00;0.72;6153.00;230845886_0;633.12;9.59;253.00;2382.14;0.00;0;0.00;22.99;0;tripinfo_out_od_to_ba.4;car;0.94;
out_gj_to_ns.54;5844.00;-23527526_0;5.10;0.00;0.30;6154.00;23142338#2_0;290.21;11.41;310.00;2043.79;74.00;5;0.00;141.68;0;tripinfo_out_gj_to_ns.54;car;1.10;
out_gj_to_ko.12;6053.00;-23527526_0;5.10;0.00;3.53;6155.00;972103805_0;116.86;9.91;102.00;971.70;0.00;0;0.00;10.47;0;tripinfo_out_gj_to_ko.12;car;0.96;
out_gj_to_ko.13;6065.00;-23527526_0;5.10;0.00;0.43;6157.00;972103805_0;116.86;12.65;92.00;971.70;0.00;0;0.00;16.72;0;tripinfo_out_gj_to_ko.13;car;1.18;
out_as_to_od.9;5524.00;23687583_0;5.10;0.00;56.39;6159.00;23156030#6_0;109.07;11.05;635.00;2357.31;110.00;16;0.00;421.61;0;tripinfo_out_as_to_od.9;car;1.00;
out_br_to_ko.6;5459.00;-23156390_0;5.10;0.00;0.07;6160.00;972103805_0;116.86;11.25;701.00;2703.95;300.00;15;0.00;464.05;0;tripinfo_out_br_to_ko.6;car;1.04;
out_as_to_sl.2;5405.00;23687583_0;5.10;0.00;200.35;6162.00;28706217_0;94.10;7.40;757.00;1976.75;209.00;22;0.00;553.92;0;tripinfo_out_as_to_sl.2;car;0.90;
out_ns_to_ba.7;5756.00;-23142338#2_0;5.10;0.00;0.67;6163.00;230845886_0;633.12;9.88;407.00;2340.42;92.00;12;0.00;182.81;0;tripinfo_out_ns_to_ba.7;car;0.94;
out_as_to_sl.5;5431.00;23687583_0;5.10;0.00;189.04;6164.00;28706217_0;94.10;7.61;733.00;1976.75;194.00;22;0.00;560.34;0;tripinfo_out_as_to_sl.5;car;1.06;
out_gg_to_ko.5;5568.00;-23156305_0;5.10;0.00;1.22;6164.00;972103805_0;116.86;9.61;596.00;2416.59;197.00;16;0.00;361.11;0;tripinfo_out_gg_to_ko.5;car;0.94;
out_kl_to_ko.15;5892.00;-28716808#1_0;5.10;0.00;3.77;6166.00;972103805_0;116.86;9.16;274.00;1927.03;45.00;3;0.00;85.17;0;tripinfo_out_kl_to_ko.15;car;0.93;
out_gj_to_ns.55;5850.00;-23527526_0;5.10;0.00;0.17;6174.00;23142338#2_0;290.21;11.24;324.00;2043.79;86.00;5;0.00;143.23;0;tripinfo_out_gj_to_ns.55;car;1.02;
out_ns_to_od.7;5800.00;-23142338#2_0;5.10;0.00;0.82;6176.00;23156030#6_1;109.07;9.15;376.00;2005.01;75.00;11;0.00;164.43;0;tripinfo_out_ns_to_od.7;car;0.91;
out_gj_to_ns.56;5853.00;-23527526_0;5.10;0.00;1.11;6176.00;23142338#2_0;290.21;10.52;323.00;2043.79;87.00;5;0.00;142.84;0;tripinfo_out_gj_to_ns.56;car;1.03;
out_ns_to_od.6;5764.00;-23142338#2_0;5.10;0.00;0.80;6177.00;23156030#6_0;109.07;9.47;413.00;2005.01;96.00;13;0.00;191.12;0;tripinfo_out_ns_to_od.6;car;0.87;
out_ns_to_as.27;5881.00;-23142338#2_0;5.10;0.00;0.30;6179.00;41899283#1_0;148.70;11.34;298.00;2009.37;58.00;6;0.00;119.62;0;tripinfo_out_ns_to_as.27;car;1.02;
out_as_to_sl.4;5428.00;23687583_0;5.10;0.00;192.00;6181.00;28706217_0;94.10;8.64;753.00;1976.75;179.00;23;0.00;575.71;0;tripinfo_out_as_to_sl.4;car;1.04;
out_ba_to_od.8;5407.00;-230845886_0;5.10;0.00;0.19;6183.00;23156030#6_0;109.07;10.88;776.00;2315.50;246.00;19;0.00;568.93;0;tripinfo_out_ba_to_od.8;car;1.01;
out_ns_to_sl.4;5821.00;-23142338#2_0;5.10;0.00;0.71;6183.00;28706217_0;94.10;9.61;362.00;1619.36;119.00;14;0.00;222.97;0;tripinfo_out_ns_to_sl.4;car;1.18;
out_gg_to_ko.6;5734.00;-23156305_0;5.10;0.00;0.86;6185.00;972103805_0;116.86;10.92;451.00;2416.59;113.00;6;0.00;232.54;0;tripinfo_out_gg_to_ko.6;car;1.01;
out_gj_to_as.26;6127.00;-23527526_0;5.10;0.00;0.36;6187.00;41899283#1_0;148.70;11.81;60.00;633.70;0.00;0;0.00;7.86;0;tripinfo_out_gj_to_as.26;car;1.11;
out_as_to_sl.3;5425.00;23687583_0;5.10;0.00;192.41;6188.00;28706217_0;94.10;7.45;763.00;1976.75;191.00;26;0.00;585.33;0;tripinfo_out_as_to_sl.3;car;1.03;
out_gg_to_ko.7;5737.00;-23156305_0;5.10;0.00;0.14;6188.00;972103805_0;116.86;11.00;451.00;2416.59;110.00;7;0.00;232.89;0;tripinfo_out_gg_to_ko.7;car;1.01;
out_kl_to_od.5;5516.00;-28716808#1_0;5.10;0.00;0.48;6190.00;23156030#6_0;109.07;9.61;674.00;2657.03;120.00;15;0.00;424.40;0;tripinfo_out_kl_to_od.5;car;0.96;
out_gg_to_ko.8;5757.00;-23156305_0;5.10;0.00;1.46;6190.00;972103805_0;116.86;11.72;433.00;2416.59;76.00;5;0.00;227.00;0;tripinfo_out_gg_to_ko.8;car;1.06;
out_gj_to_ns.57;5858.00;-23527526_0;5.10;0.00;0.69;6190.00;23142338#2_0;290.21;8.85;332.00;2043.79;62.00;5;0.00;112.30;0;tripinfo_out_gj_to_ns.57;car;0.84;
out_ba_to_od.9;5410.00;-230845886_0;5.10;0.00;0.91;6193.00;23156030#6_0;109.07;8.88;783.00;2315.50;196.00;16;0.00;548.56;0;tripinfo_out_ba_to_od.9;car;0.89;
out_gj_to_os.6;5730.00;-23527526_0;5.10;0.00;0.89;6194.00;45494495_0;58.90;12.17;464.00;2036.16;42.00;7;0.00;296.23;0;tripinfo_out_gj_to_os.6;car;1.10;
out_gj_to_os.7;5739.00;-23527526_0;5.10;0.00;4.50;6197.00;45494495_0;58.90;10.74;458.00;2036.16;44.00;11;0.00;273.12;0;tripinfo_out_gj_to_os.7;car;1.00;
out_gg_to_ba.8;5754.00;-23156305_0;5.10;0.00;1.89;6201.00;230845886_0;633.12;7.82;447.00;2288.16;81.00;7;0.00;182.73;0;tripinfo_out_gg_to_ba.8;car;0.78;
out_gg_to_as.5;5855.00;-23156305_0;5.10;0.00;0.53;6201.00;41899283#1_0;148.70;8.44;346.00;1699.56;87.00;6;0.00;167.59;0;tripinfo_out_gg_to_as.5;car;0.87;
out_od_to_os.12;6033.00;803785575#0_0;5.10;0.00;0.44;6201.00;45494495_0;58.90;8.89;168.00;969.96;38.00;5;0.00;66.15;0;tripinfo_out_od_to_os.12;car;0.86;
out_gg_to_ba.9;5769.00;-23156305_0;5.10;0.00;0.62;6203.00;230845886_0;633.12;10.02;434.00;2288.16;77.00;5;0.00;223.94;0;tripinfo_out_gg_to_ba.9;car;0.99;
out_gj_to_ns.58;5868.00;-23527526_0;5.10;0.00;0.72;6204.00;23142338#2_0;290.21;10.92;336.00;2043.79;77.00;6;0.00;154.39;0;tripinfo_out_gj_to_ns.58;car;1.02;
out_od_to_os.13;6065.00;803785575#0_0;5.10;0.00;0.28;6204.00;45494495_0;58.90;9.11;139.00;969.96;4.00;2;0.00;33.71;0;tripinfo_out_od_to_os.13;car;0.83;
out_od_to_ba.5;5945.00;803785575#0_0;5.10;0.00;0.84;6205.00;230845886_0;633.12;12.13;260.00;2382.14;20.00;2;0.00;69.73;0;tripinfo_out_od_to_ba.5;car;1.13;
out_br_to_od.3;5318.00;-23156390_0;5.10;0.00;0.07;6206.00;23156030#6_1;109.07;13.38;888.00;2905.16;341.00;15;0.00;677.74;0;tripinfo_out_br_to_od.3;car;1.26;
out_gj_to_ns.59;5871.00;-23527526_0;5.10;0.00;2.00;6206.00;23142338#2_0;290.21;11.68;335.00;2043.79;79.00;6;0.00;161.38;0;tripinfo_out_gj_to_ns.59;car;1.07;
out_ns_to_os.1;5559.00;-23142338#2_0;5.10;0.00;0.65;6207.00;45494495_0;58.90;8.71;648.00;1865.82;161.00;22;0.00;446.73;0;tripinfo_out_ns_to_os.1;car;0.84;
out_as_to_ns.25;5783.00;23687583_0;5.10;0.00;3.16;6207.00;23142338#2_0;290.21;11.79;424.00;1995.73;151.00;6;0.00;259.39;0;tripinfo_out_as_to_ns.25;car;1.10;
out_ns_to_ba.8;5855.00;-23142338#2_0;5.10;0.00;2.52;6207.00;230845886_0;633.12;9.22;352.00;2340.42;59.00;8;0.00;125.18;0;tripinfo_out_ns_to_ba.8;car;0.93;
out_gj_to_as.27;6136.00;-23527526_0;5.10;0.00;3.50;6207.00;41899283#1_0;148.70;9.69;71.00;633.70;0.00;0;0.00;11.12;0;tripinfo_out_gj_to_as.27;car;0.98;
