tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
420.00;23156390_0;1121.44;11.62;258.00;0.27;23687583_0;5.10;0.00;tripinfo_wu_as_to_br.0;162.00;wu_as_to_br.0;0;1694.48;1.06;0.00;17.53;car;;0;0.00
422.00;23142338#2_0;290.21;10.98;163.00;0.94;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.1;259.00;wu_os_to_ns.1;0;1665.91;1.09;0.00;109.88;car;;4;60.00
425.00;972103805_0;116.86;11.47;139.00;0.91;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.6;286.00;wu_od_to_ko.6;0;2307.67;1.08;0.00;82.56;car;;3;29.00
427.00;23156390_0;1121.44;10.86;166.00;2.98;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.2;261.00;wu_os_to_br.2;0;2513.69;1.02;0.00;35.83;car;;1;2.00
429.00;45494495_0;58.90;11.58;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;184.00;wu_as_to_os.6;0;1689.77;1.14;0.00;50.23;car;;0;0.00
429.00;28706217_0;94.10;9.09;319.00;0.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;110.00;wu_os_to_sl.1;0;484.95;1.13;0.00;66.32;car;;2;53.00
431.00;23156305_0;1264.14;10.90;49.00;1.99;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gg.0;382.00;wu_od_to_gg.0;0;3669.96;1.00;0.00;50.55;car;;0;0.00
435.00;972103805_0;116.86;11.04;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;154.00;wu_as_to_ko.9;0;1102.39;1.00;0.00;53.90;car;;2;31.00
436.00;28706217_0;94.10;6.52;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;279.00;wu_as_to_sl.2;0;1976.75;0.93;0.00;80.98;car;;3;48.00
436.00;45494495_0;58.90;8.61;227.00;2.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;209.00;wu_as_to_os.5;0;1689.77;0.81;0.00;20.43;car;;0;0.00
438.00;28706217_0;94.10;8.12;212.00;5.20;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.4;226.00;wu_as_to_sl.4;0;1976.75;1.10;0.00;58.13;car;;2;30.00
438.00;972103805_0;116.86;10.06;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;148.00;wu_as_to_ko.10;0;1102.39;0.96;0.00;44.56;car;;2;22.00
440.00;972103805_0;116.86;10.32;318.00;0.22;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.11;122.00;wu_as_to_ko.11;0;1102.39;1.04;0.00;26.06;car;;1;4.00
444.00;972103805_0;116.86;10.57;203.00;0.05;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.3;241.00;wu_ba_to_ko.3;0;2114.29;0.99;0.00;46.34;car;;2;14.00
445.00;41899283#1_0;148.70;9.15;176.00;4.19;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.1;269.00;wu_od_to_as.1;0;2382.09;0.93;0.00;38.11;car;;1;8.00
445.00;28716808#1_0;754.74;8.87;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;152.00;wu_as_to_kl.2;0;1207.92;0.91;0.00;31.35;car;;2;10.00
