tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
373.00;972103805_0;116.86;10.50;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;125.00;wu_as_to_ko.8;0;1102.39;0.97;0.00;21.79;car;;0;0.00
375.00;972103805_0;116.86;10.85;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;174.00;wu_ns_to_ko.5;0;1398.55;1.00;0.00;47.51;car;;2;27.00
376.00;23527526_0;253.75;9.98;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;193.00;wu_ba_to_gj.3;0;1755.68;0.96;0.00;27.26;car;;1;5.00
380.00;41899283#1_0;148.70;12.20;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;139.00;wu_ba_to_as.3;0;1430.78;1.15;0.00;26.17;car;;0;0.00
383.00;972103805_0;116.86;10.69;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;275.00;wu_od_to_ko.2;0;2307.67;0.97;0.00;49.11;car;;1;17.00
383.00;45494495_0;58.90;9.28;195.00;5.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;188.00;wu_as_to_os.4;0;1689.77;0.88;0.00;14.56;car;;0;0.00
386.00;28706217_0;94.10;7.55;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;229.00;wu_as_to_sl.2;0;1976.75;1.05;0.00;54.45;car;;2;28.00
388.00;972103805_0;116.86;11.25;210.00;0.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;178.00;wu_ns_to_ko.6;0;1398.55;1.04;0.00;56.56;car;;1;20.00
389.00;45494495_0;58.90;9.12;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;190.00;wu_ba_to_os.2;0;1647.96;0.86;0.00;16.19;car;;0;0.00
390.00;972103805_0;116.86;12.70;213.00;1.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;177.00;wu_ns_to_ko.7;0;1398.55;1.21;0.00;71.86;car;;1;18.00
392.00;23527526_0;253.75;12.66;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;181.00;wu_ba_to_gj.4;0;1755.68;1.15;0.00;42.28;car;;1;8.00
395.00;972103805_0;116.86;9.04;157.00;1.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;238.00;wu_ba_to_ko.2;0;2114.29;0.92;0.00;28.48;car;;0;0.00
397.00;45494495_0;58.90;13.13;228.00;3.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;169.00;wu_as_to_os.5;0;1689.77;1.21;0.00;42.43;car;;0;0.00
398.00;23156030#6_0;109.07;9.00;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;261.00;wu_ba_to_od.2;0;2315.50;0.93;0.00;35.06;car;;1;10.00
399.00;23527526_0;253.75;11.19;329.00;1.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;70.00;wu_as_to_gj.4;0;649.06;1.06;0.00;14.56;car;;1;1.00
404.00;41899283#1_0;148.70;10.78;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;149.00;wu_ba_to_as.4;0;1430.78;1.00;0.00;18.81;car;;0;0.00
405.00;23156030#6_0;109.07;8.97;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;107.00;wu_os_to_od.2;0;865.51;0.86;0.00;15.59;car;;1;2.00
410.00;28706217_0;94.10;7.33;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;260.00;wu_as_to_sl.1;0;1976.75;0.96;0.00;67.62;car;;3;38.00
411.00;23156305_0;1264.14;9.29;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;309.00;wu_ba_to_gg.1;0;2718.65;0.88;0.00;28.74;car;;0;0.00
412.00;23156305_0;1264.14;10.71;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;362.00;wu_ns_to_gg.1;0;3297.24;1.00;0.00;61.10;car;;1;14.00
416.00;23156390_0;1121.44;11.72;258.00;0.27;23687583_0;5.10;0.00;tripinfo_wu_as_to_br.0;158.00;wu_as_to_br.0;0;1694.48;1.06;0.00;13.48;car;;0;0.00
417.00;45494495_0;58.90;10.27;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;106.00;wu_od_to_os.6;0;969.96;0.93;0.00;11.37;car;;0;0.00
418.00;28716808#1_0;754.74;11.30;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;125.00;wu_as_to_kl.2;0;1207.92;1.13;0.00;27.97;car;;2;9.00
419.00;45494495_0;58.90;11.09;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;174.00;wu_as_to_os.6;0;1689.77;1.01;0.00;22.11;car;;1;1.00
422.00;28706217_0;94.10;8.76;319.00;0.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;103.00;wu_os_to_sl.1;0;484.95;1.15;0.00;59.73;car;;3;38.00
425.00;23142338#2_0;290.21;11.77;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;269.00;wu_od_to_ns.3;0;1928.29;1.16;0.00;108.12;car;;3;45.00
425.00;972103805_0;116.86;9.49;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;144.00;wu_as_to_ko.9;0;1102.39;0.97;0.00;41.24;car;;2;23.00
427.00;41899283#1_0;148.70;10.81;176.00;4.19;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.1;251.00;wu_od_to_as.1;0;2382.09;1.08;0.00;51.83;car;;0;0.00
427.00;972103805_0;116.86;10.90;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;137.00;wu_as_to_ko.10;0;1102.39;1.09;0.00;45.75;car;;2;15.00
429.00;45494495_0;58.90;11.88;283.00;0.29;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.3;146.00;wu_ba_to_os.3;0;1647.96;1.17;0.00;18.03;car;;0;0.00
430.00;972103805_0;116.86;10.58;318.00;0.22;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.11;112.00;wu_as_to_ko.11;0;1102.39;0.99;0.00;10.45;car;;0;0.00
431.00;23156030#6_0;109.07;8.74;151.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;280.00;wu_ba_to_od.3;0;2315.50;0.87;0.00;40.91;car;;2;14.00
