tripinfo_id;tripinfo_depart;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_departDelay;tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_duration;tripinfo_routeLength;tripinfo_waitingTime;tripinfo_waitingCount;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_rerouteNo;tripinfo_devices;tripinfo_vType;tripinfo_speedFactor;tripinfo_vaporized
out_br_to_os.10;6622.00;-23156390_0;5.10;0.00;0.10;7077.00;45494495_0;58.90;9.71;455.00;2237.62;51.00;4;0.00;243.25;0;tripinfo_out_br_to_os.10;car;0.96;
out_as_to_ns.59;6829.00;23687583_0;5.10;0.00;0.87;7077.00;23142338#2_0;290.21;10.33;248.00;1995.73;34.00;2;0.00;61.30;0;tripinfo_out_as_to_ns.59;car;0.98;
out_br_to_ko.20;6648.00;-23156390_0;5.10;0.00;0.48;7079.00;972103805_0;116.86;8.86;431.00;2703.95;106.00;3;0.00;144.68;0;tripinfo_out_br_to_ko.20;car;0.86;
out_gj_to_ns.117;6821.00;-23527526_0;5.10;0.00;2.59;7079.00;23142338#2_0;290.21;10.80;258.00;2043.79;44.00;3;0.00;87.89;0;tripinfo_out_gj_to_ns.117;car;1.09;
out_ns_to_sl.9;6819.00;-23142338#2_0;5.10;0.00;0.57;7080.00;28706217_0;94.10;7.20;261.00;1619.36;54.00;3;0.00;82.14;0;tripinfo_out_ns_to_sl.9;car;0.91;
out_kl_to_os.14;6647.00;-28716808#1_0;5.10;0.00;3.89;7081.00;45494495_0;58.90;8.84;434.00;1989.49;50.00;5;0.00;227.40;0;tripinfo_out_kl_to_os.14;car;0.87;
out_br_to_as.9;6719.00;-23156390_0;5.10;0.00;0.74;7082.00;41899283#1_0;148.70;9.13;363.00;2020.44;118.00;4;0.00;156.28;0;tripinfo_out_br_to_as.9;car;0.89;
out_ns_to_sl.10;6831.00;-23142338#2_0;5.10;0.00;0.76;7082.00;28706217_0;94.10;9.03;251.00;1619.36;41.00;4;0.00;102.93;0;tripinfo_out_ns_to_sl.10;car;1.10;
out_br_to_od.31;6388.00;-23156390_0;5.10;0.00;0.08;7083.00;23156030#6_0;109.07;11.17;695.00;2905.16;189.00;12;0.00;444.53;0;tripinfo_out_br_to_od.31;car;1.05;
out_br_to_as.10;6848.00;-23156390_0;5.10;0.00;0.02;7083.00;41899283#1_0;148.70;10.76;235.00;2020.44;32.00;2;0.00;69.16;0;tripinfo_out_br_to_as.10;car;1.10;
out_gg_to_as.12;6387.00;-23156305_0;5.10;0.00;0.95;7086.00;41899283#1_0;148.70;10.20;699.00;1699.56;229.00;18;0.00;539.25;0;tripinfo_out_gg_to_as.12;car;0.98;
out_gj_to_od.12;6432.00;-23527526_0;5.10;0.00;0.50;7086.00;23156030#6_1;109.07;10.33;654.00;2703.70;164.00;11;0.00;415.64;0;tripinfo_out_gj_to_od.12;car;1.03;
out_ba_to_od.33;6521.00;-230845886_0;5.10;0.00;1.13;7086.00;23156030#6_0;109.07;10.18;565.00;2315.50;145.00;18;0.00;345.14;0;tripinfo_out_ba_to_od.33;car;0.95;
out_gj_to_ns.118;6844.00;-23527526_0;5.10;0.00;2.04;7087.00;23142338#2_0;290.21;8.65;243.00;2043.79;6.00;2;0.00;34.26;0;tripinfo_out_gj_to_ns.118;car;0.88;
out_od_to_as.27;6879.00;803785575#0_0;5.10;0.00;0.72;7087.00;41899283#1_0;148.70;12.08;208.00;2382.09;9.00;1;0.00;31.21;0;tripinfo_out_od_to_as.27;car;1.22;
out_br_to_od.32;6440.00;-23156390_0;5.10;0.00;2.15;7088.00;23156030#6_1;109.07;11.44;648.00;2905.16;178.00;23;0.00;400.90;0;tripinfo_out_br_to_od.32;car;1.07;
out_gg_to_od.22;5939.00;-23156305_0;5.10;0.00;0.56;7090.00;23156030#6_1;109.07;11.94;1151.00;3288.97;402.00;41;0.00;881.32;0;tripinfo_out_gg_to_od.22;car;1.10;
out_ba_to_od.28;6310.00;-230845886_0;5.10;0.00;0.55;7092.00;23156030#6_0;109.07;9.48;782.00;2315.50;263.00;19;0.00;560.51;0;tripinfo_out_ba_to_od.28;car;0.94;
out_ba_to_od.31;6455.00;-230845886_0;5.10;0.00;2.90;7093.00;23156030#6_1;109.07;10.62;638.00;2315.50;148.00;16;0.00;431.07;0;tripinfo_out_ba_to_od.31;car;1.01;
out_br_to_ba.5;6855.00;-23156390_0;5.10;0.00;0.33;7097.00;230845886_0;633.12;8.86;242.00;1904.35;11.00;1;0.00;32.84;0;tripinfo_out_br_to_ba.5;car;0.82;
out_ns_to_ba.30;6853.00;-23142338#2_0;5.10;0.00;0.17;7099.00;230845886_0;633.12;12.43;246.00;2340.42;10.00;2;0.00;58.17;0;tripinfo_out_ns_to_ba.30;car;1.12;
out_gg_to_ba.19;6357.00;-23156305_0;5.10;0.00;2.91;7101.00;230845886_0;633.12;11.65;744.00;2288.16;225.00;21;0.00;549.50;0;tripinfo_out_gg_to_ba.19;car;1.07;
out_od_to_sl.8;7023.00;803785575#0_0;5.10;0.00;3.30;7103.00;28706217_0;94.10;7.32;80.00;747.33;0.00;0;0.00;9.24;0;tripinfo_out_od_to_sl.8;car;1.02;
out_gj_to_as.68;7030.00;-23527526_0;5.10;0.00;8.92;7104.00;41899283#1_0;148.70;11.28;74.00;633.70;0.00;0;0.00;16.22;0;tripinfo_out_gj_to_as.68;car;1.02;
out_ba_to_od.32;6489.00;-230845886_0;5.10;0.00;0.48;7105.00;23156030#6_0;109.07;9.20;616.00;2315.50;135.00;12;0.00;382.22;0;tripinfo_out_ba_to_od.32;car;0.90;
out_gj_to_as.69;7033.00;-23527526_0;5.10;0.00;6.08;7106.00;41899283#1_0;148.70;11.74;73.00;633.70;0.00;0;0.00;19.98;0;tripinfo_out_gj_to_as.69;car;1.11;
out_od_to_sl.9;7031.00;803785575#0_0;5.10;0.00;0.30;7108.00;28706217_0;94.10;7.60;77.00;747.33;0.00;0;0.00;6.86;0;tripinfo_out_od_to_sl.9;car;1.04;
out_gg_to_sl.9;6080.00;-23156305_0;5.10;0.00;0.45;7110.00;28706217_0;94.10;8.75;1030.00;2908.41;338.00;24;0.00;800.80;0;tripinfo_out_gg_to_sl.9;car;1.17;
out_gg_to_ba.20;6435.00;-23156305_0;5.10;0.00;0.64;7116.00;230845886_0;633.12;11.38;681.00;2288.16;194.00;15;0.00;489.21;0;tripinfo_out_gg_to_ba.20;car;1.08;
out_gj_to_as.70;7046.00;-23527526_0;5.10;0.00;0.82;7118.00;41899283#1_0;148.70;10.44;72.00;633.70;0.00;0;0.00;11.34;0;tripinfo_out_gj_to_as.70;car;0.96;
out_ns_to_od.17;6868.00;-23142338#2_0;5.10;0.00;0.75;7119.00;23156030#6_0;109.07;10.22;251.00;2005.01;9.00;2;0.00;47.33;0;tripinfo_out_ns_to_od.17;car;0.95;
out_as_to_os.16;6747.00;23687583_0;5.10;0.00;0.03;7120.00;45494495_0;58.90;11.91;373.00;1689.77;48.00;9;0.00;236.00;0;tripinfo_out_as_to_os.16;car;1.11;
out_gg_to_sl.10;6084.00;-23156305_0;5.10;0.00;0.12;7123.00;28706217_0;94.10;7.29;1039.00;2908.41;324.00;25;0.00;747.92;0;tripinfo_out_gg_to_sl.10;car;0.92;
out_od_to_ns.7;6836.00;803785575#0_0;5.10;0.00;0.12;7124.00;23142338#2_0;290.21;8.72;288.00;1928.29;40.00;2;0.00;67.71;0;tripinfo_out_od_to_ns.7;car;0.84;
out_gj_to_ko.24;6993.00;-23527526_0;5.10;0.00;1.96;7124.00;972103805_0;116.86;10.20;131.00;971.70;30.00;1;0.00;43.51;0;tripinfo_out_gj_to_ko.24;car;1.01;
out_ns_to_as.48;6822.00;-23142338#2_0;5.10;0.00;3.08;7125.00;41899283#1_0;148.70;8.67;303.00;2009.37;64.00;3;0.00;96.88;0;tripinfo_out_ns_to_as.48;car;0.89;
out_gg_to_sl.8;6053.00;-23156305_0;5.10;0.00;0.63;7127.00;28706217_0;94.10;7.04;1074.00;2908.41;348.00;25;0.00;771.82;0;tripinfo_out_gg_to_sl.8;car;0.89;
out_ns_to_as.49;6856.00;-23142338#2_0;5.10;0.00;2.41;7127.00;41899283#1_0;148.70;11.01;271.00;2009.37;35.00;3;0.00;103.26;0;tripinfo_out_ns_to_as.49;car;1.09;
out_gj_to_ko.25;6996.00;-23527526_0;5.10;0.00;4.55;7127.00;972103805_0;116.86;10.36;131.00;971.70;27.00;1;0.00;42.57;0;tripinfo_out_gj_to_ko.25;car;1.00;
out_kl_to_ko.23;6877.00;-28716808#1_0;5.10;0.00;0.62;7129.00;972103805_0;116.86;11.38;252.00;1927.03;63.00;3;0.00;96.42;0;tripinfo_out_kl_to_ko.23;car;1.12;
out_br_to_ko.21;6722.00;-23156390_0;5.10;0.00;1.33;7132.00;972103805_0;116.86;11.31;410.00;2703.95;104.00;5;0.00;184.53;0;tripinfo_out_br_to_ko.21;car;1.09;
out_as_to_ns.60;6896.00;23687583_0;5.10;0.00;0.25;7137.00;23142338#2_0;290.21;9.56;241.00;1995.73;24.00;1;0.00;52.16;0;tripinfo_out_as_to_ns.60;car;0.96;
out_od_to_os.27;6972.00;803785575#0_0;5.10;0.00;0.15;7137.00;45494495_0;58.90;8.46;165.00;969.96;26.00;3;0.00;57.66;0;tripinfo_out_od_to_os.27;car;0.82;
out_as_to_ns.61;6920.00;23687583_0;5.10;0.00;1.64;7139.00;23142338#2_0;290.21;11.61;219.00;1995.73;15.00;1;0.00;54.62;0;tripinfo_out_as_to_ns.61;car;1.11;
out_od_to_os.28;6996.00;803785575#0_0;5.10;0.00;0.60;7139.00;45494495_0;58.90;12.98;143.00;969.96;25.00;3;0.00;68.34;0;tripinfo_out_od_to_os.28;car;1.19;
out_gj_to_ns.119;6896.00;-23527526_0;5.10;0.00;0.86;7144.00;23142338#2_0;290.21;8.88;248.00;2043.79;17.00;2;0.00;46.07;0;tripinfo_out_gj_to_ns.119;car;0.92;
out_gj_to_ns.120;6899.00;-23527526_0;5.10;0.00;1.13;7146.00;23142338#2_0;290.21;11.47;247.00;2043.79;15.00;2;0.00;85.00;0;tripinfo_out_gj_to_ns.120;car;1.14;
out_br_to_as.11;6904.00;-23156390_0;5.10;0.00;0.38;7146.00;41899283#1_0;148.70;9.76;242.00;2020.44;21.00;1;0.00;39.63;0;tripinfo_out_br_to_as.11;car;0.90;
out_br_to_as.12;6944.00;-23156390_0;5.10;0.00;0.00;7148.00;41899283#1_0;148.70;9.70;204.00;2020.44;0.00;0;0.00;16.73;0;tripinfo_out_br_to_as.12;car;0.98;
out_ba_to_od.34;6524.00;-230845886_0;5.10;0.00;3.48;7150.00;23156030#6_0;109.07;9.54;626.00;2315.50;172.00;10;0.00;395.21;0;tripinfo_out_ba_to_od.34;car;0.91;
out_gj_to_ns.121;6911.00;-23527526_0;5.10;0.00;0.88;7150.00;23142338#2_0;290.21;9.23;239.00;2043.79;5.00;1;0.00;30.68;0;tripinfo_out_gj_to_ns.121;car;0.89;
out_br_to_od.33;6488.00;-23156390_0;5.10;0.00;0.50;7154.00;23156030#6_0;109.07;9.90;666.00;2905.16;144.00;15;0.00;379.71;0;tripinfo_out_br_to_od.33;car;0.92;
out_ba_to_od.35;6560.00;-230845886_0;5.10;0.00;0.07;7155.00;23156030#6_0;109.07;9.20;595.00;2315.50;129.00;15;0.00;350.64;0;tripinfo_out_ba_to_od.35;car;0.85;
out_as_to_od.35;6582.00;23687583_0;5.10;0.00;3.87;7155.00;23156030#6_1;109.07;10.82;573.00;2357.31;112.00;11;0.00;366.97;0;tripinfo_out_as_to_od.35;car;1.03;
out_kl_to_od.17;6500.00;-28716808#1_0;5.10;0.00;0.89;7157.00;23156030#6_0;109.07;9.11;657.00;2657.03;159.00;15;0.00;400.59;0;tripinfo_out_kl_to_od.17;car;0.94;
out_as_to_od.34;6556.00;23687583_0;5.10;0.00;0.78;7157.00;23156030#6_1;109.07;11.26;601.00;2357.31;145.00;10;0.00;393.73;0;tripinfo_out_as_to_od.34;car;1.03;
out_as_to_ba.76;7023.00;23687583_0;5.10;0.00;2.73;7157.00;230845886_0;633.12;11.18;134.00;1356.50;1.00;1;0.00;24.07;0;tripinfo_out_as_to_ba.76;car;1.11;
out_gg_to_od.24;6040.00;-23156305_0;5.10;0.00;0.69;7160.00;23156030#6_0;109.07;9.68;1120.00;3288.97;357.00;25;0.00;792.05;0;tripinfo_out_gg_to_od.24;car;0.91;
out_ba_to_od.36;6620.00;-230845886_0;5.10;0.00;0.10;7165.00;23156030#6_0;109.07;9.31;545.00;2315.50;95.00;12;0.00;310.68;0;tripinfo_out_ba_to_od.36;car;0.89;
out_gj_to_sl.10;6652.00;-23527526_0;5.10;0.00;1.89;7169.00;28706217_0;94.10;9.61;517.00;2323.14;91.00;8;0.00;339.61;0;tripinfo_out_gj_to_sl.10;car;1.21;
out_as_to_ba.77;7030.00;23687583_0;5.10;0.00;0.51;7169.00;230845886_0;633.12;11.38;139.00;1356.50;0.00;0;0.00;27.74;0;tripinfo_out_as_to_ba.77;car;1.10;
out_gj_to_as.71;7107.00;-23527526_0;5.10;0.00;3.76;7170.00;41899283#1_0;148.70;10.68;63.00;633.70;0.00;0;0.00;8.10;0;tripinfo_out_gj_to_as.71;car;1.07;
out_br_to_ns.5;6643.00;-23156390_0;5.10;0.00;0.57;7179.00;23142338#2_0;290.21;9.66;536.00;2936.02;162.00;4;0.00;243.46;0;tripinfo_out_br_to_ns.5;car;0.91;
out_ba_to_ns.6;6866.00;-230845886_0;5.10;0.00;0.01;7181.00;23142338#2_0;290.21;12.29;315.00;2346.36;42.00;2;0.00;141.25;0;tripinfo_out_ba_to_ns.6;car;1.23;
out_gj_to_ba.57;6999.00;-23527526_0;5.10;0.00;6.79;7181.00;230845886_0;633.12;9.94;182.00;1702.89;0.00;0;0.00;19.24;0;tripinfo_out_gj_to_ba.57;car;0.95;
out_ba_to_as.42;7009.00;-230845886_0;5.10;0.00;1.69;7181.00;41899283#1_0;148.70;8.77;172.00;1430.78;1.00;1;0.00;23.21;0;tripinfo_out_ba_to_as.42;car;0.87;
out_ba_to_as.41;6955.00;-230845886_0;5.10;0.00;0.53;7184.00;41899283#1_0;148.70;8.17;229.00;1430.78;40.00;3;0.00;69.81;0;tripinfo_out_ba_to_as.41;car;0.81;
out_gj_to_ko.26;7057.00;-23527526_0;5.10;0.00;0.05;7185.00;972103805_0;116.86;10.10;128.00;971.70;24.00;1;0.00;38.72;0;tripinfo_out_gj_to_ko.26;car;0.99;
out_gg_to_os.13;6269.00;-23156305_0;5.10;0.00;0.18;7187.00;45494495_0;58.90;10.36;918.00;2621.43;281.00;20;0.00;690.90;0;tripinfo_out_gg_to_os.13;car;1.04;
out_kl_to_ko.24;6947.00;-28716808#1_0;5.10;0.00;0.34;7188.00;972103805_0;116.86;11.12;241.00;1927.03;45.00;3;0.00;72.71;0;tripinfo_out_kl_to_ko.24;car;1.04;
out_gg_to_ko.14;6448.00;-23156305_0;5.10;0.00;5.26;7190.00;972103805_0;116.86;11.61;742.00;2416.59;207.00;17;0.00;550.73;0;tripinfo_out_gg_to_ko.14;car;1.15;
out_br_to_ko.22;6851.00;-23156390_0;5.10;0.00;1.21;7193.00;972103805_0;116.86;10.36;342.00;2703.95;63.00;3;0.00;103.04;0;tripinfo_out_br_to_ko.22;car;1.03;
out_kl_to_os.15;6739.00;-28716808#1_0;5.10;0.00;0.44;7195.00;45494495_0;58.90;8.42;456.00;1989.49;90.00;10;0.00;249.61;0;tripinfo_out_kl_to_os.15;car;0.87;
out_gg_to_ns.23;6342.00;-23156305_0;5.10;0.00;5.41;7197.00;23142338#2_0;290.21;10.66;855.00;2927.39;276.00;21;0.00;579.22;0;tripinfo_out_gg_to_ns.23;car;0.97;
out_as_to_os.17;6781.00;23687583_0;5.10;0.00;1.40;7197.00;45494495_0;58.90;9.79;416.00;1689.77;73.00;10;0.00;253.35;0;tripinfo_out_as_to_os.17;car;0.94;
out_as_to_ns.62;6961.00;23687583_0;5.10;0.00;0.27;7198.00;23142338#2_0;290.21;10.00;237.00;1995.73;22.00;1;0.00;55.82;0;tripinfo_out_as_to_ns.62;car;1.00;
out_gj_to_ns.122;6943.00;-23527526_0;5.10;0.00;0.60;7200.00;23142338#2_0;290.21;12.51;257.00;2043.79;61.00;3;0.00;98.57;0;tripinfo_out_gj_to_ns.122;car;1.17;
out_ba_to_as.43;7029.00;-230845886_0;5.10;0.00;0.76;7201.00;41899283#1_0;148.70;9.16;172.00;1430.78;0.00;0;0.00;14.43;0;tripinfo_out_ba_to_as.43;car;0.83;
out_br_to_od.35;6550.00;-23156390_0;5.10;0.00;0.43;7202.00;23156030#6_1;109.07;12.71;652.00;2905.16;148.00;12;0.00;428.64;0;tripinfo_out_br_to_od.35;car;1.18;
out_gj_to_ns.123;6956.00;-23527526_0;5.10;0.00;1.79;7202.00;23142338#2_0;290.21;12.54;246.00;2043.79;47.00;3;0.00;88.34;0;tripinfo_out_gj_to_ns.123;car;1.17;
out_ba_to_as.44;7053.00;-230845886_0;5.10;0.00;0.47;7202.00;41899283#1_0;148.70;10.43;149.00;1430.78;0.00;0;0.00;19.44;0;tripinfo_out_ba_to_as.44;car;1.00;
out_kl_to_od.18;6589.00;-28716808#1_0;5.10;0.00;0.19;7204.00;23156030#6_0;109.07;10.72;615.00;2657.03;147.00;11;0.00;382.96;0;tripinfo_out_kl_to_od.18;car;1.03;
out_br_to_as.13;6966.00;-23156390_0;5.10;0.00;0.99;7204.00;41899283#1_0;148.70;11.00;238.00;2020.44;27.00;1;0.00;70.30;0;tripinfo_out_br_to_as.13;car;1.09;
out_gj_to_ns.124;6966.00;-23527526_0;5.10;0.00;0.77;7204.00;23142338#2_0;290.21;11.88;238.00;2043.79;34.00;3;0.00;70.16;0;tripinfo_out_gj_to_ns.124;car;1.10;
out_br_to_od.36;6599.00;-23156390_0;5.10;0.00;0.07;7205.00;23156030#6_1;109.07;13.06;606.00;2905.16;140.00;12;0.00;395.76;0;tripinfo_out_br_to_od.36;car;1.25;
out_gj_to_ns.125;6970.00;-23527526_0;5.10;0.00;0.01;7206.00;23142338#2_0;290.21;11.14;236.00;2043.79;21.00;2;0.00;55.38;0;tripinfo_out_gj_to_ns.125;car;1.02;
out_gj_to_as.72;7146.00;-23527526_0;5.10;0.00;0.57;7207.00;41899283#1_0;148.70;12.01;61.00;633.70;0.00;0;0.00;8.12;0;tripinfo_out_gj_to_as.72;car;1.10;
out_gg_to_ba.21;6487.00;-23156305_0;5.10;0.00;0.20;7208.00;230845886_0;633.12;10.76;721.00;2288.16;211.00;20;0.00;522.44;0;tripinfo_out_gg_to_ba.21;car;1.04;
out_gg_to_od.23;5995.00;-23156305_0;5.10;0.00;1.44;7210.00;23156030#6_0;109.07;9.21;1215.00;3288.97;427.00;25;0.00;881.65;0;tripinfo_out_gg_to_od.23;car;0.89;
out_gg_to_ns.24;6375.00;-23156305_0;5.10;0.00;2.53;7212.00;23142338#2_0;290.21;9.78;837.00;2927.39;230.00;17;0.00;546.61;0;tripinfo_out_gg_to_ns.24;car;0.92;
out_br_to_od.34;6518.00;-23156390_0;5.10;0.00;0.83;7212.00;23156030#6_0;109.07;10.39;694.00;2905.16;160.00;12;0.00;426.14;0;tripinfo_out_br_to_od.34;car;0.98;
out_ba_to_od.37;6657.00;-230845886_0;5.10;0.00;0.09;7212.00;23156030#6_1;109.07;10.36;555.00;2315.50;124.00;10;0.00;344.98;0;tripinfo_out_ba_to_od.37;car;1.00;
out_br_to_as.14;6975.00;-23156390_0;5.10;0.00;0.18;7212.00;41899283#1_0;148.70;11.56;237.00;2020.44;35.00;3;0.00;72.59;0;tripinfo_out_br_to_as.14;car;1.11;
out_kl_to_od.19;6592.00;-28716808#1_0;5.10;0.00;1.45;7217.00;23156030#6_0;109.07;10.94;625.00;2657.03;131.00;14;0.00;385.81;0;tripinfo_out_kl_to_od.19;car;1.00;
out_gg_to_ba.22;6490.00;-23156305_0;5.10;0.00;0.39;7219.00;230845886_0;633.12;10.01;729.00;2288.16;203.00;17;0.00;509.48;0;tripinfo_out_gg_to_ba.22;car;0.94;
out_gj_to_as.73;7155.00;-23527526_0;5.10;0.00;3.79;7219.00;41899283#1_0;148.70;11.34;64.00;633.70;0.00;0;0.00;7.33;0;tripinfo_out_gj_to_as.73;car;1.03;
out_as_to_od.36;6626.00;23687583_0;5.10;0.00;1.43;7221.00;23156030#6_0;109.07;8.97;595.00;2357.31;126.00;12;0.00;355.09;0;tripinfo_out_as_to_od.36;car;0.89;
out_gg_to_ba.23;6518.00;-23156305_0;5.10;0.00;0.88;7224.00;230845886_0;633.12;9.36;706.00;2288.16;195.00;22;0.00;479.91;0;tripinfo_out_gg_to_ba.23;car;0.92;
out_kl_to_od.21;6644.00;-28716808#1_0;5.10;0.00;3.09;7227.00;23156030#6_0;109.07;9.47;583.00;2657.03;110.00;11;0.00;313.27;0;tripinfo_out_kl_to_od.21;car;0.89;
out_br_to_ns.6;6858.00;-23156390_0;5.10;0.00;2.87;7228.00;23142338#2_0;290.21;11.84;370.00;2936.02;48.00;3;0.00;135.32;0;tripinfo_out_br_to_ns.6;car;1.13;
out_ba_to_ns.7;6933.00;-230845886_0;5.10;0.00;3.88;7234.00;23142338#2_0;290.21;10.68;301.00;2346.36;50.00;4;0.00;96.42;0;tripinfo_out_ba_to_ns.7;car;1.04;
out_as_to_sl.23;6772.00;23687583_0;5.10;0.00;0.11;7235.00;28706217_0;94.10;7.25;463.00;1976.75;83.00;8;0.00;279.18;0;tripinfo_out_as_to_sl.23;car;1.00;
out_ns_to_as.50;6939.00;-23142338#2_0;5.10;0.00;0.43;7236.00;41899283#1_0;148.70;9.48;297.00;2009.37;67.00;3;0.00;99.23;0;tripinfo_out_ns_to_as.50;car;0.92;
out_gj_to_ba.58;7018.00;-23527526_0;5.10;0.00;6.68;7236.00;230845886_0;633.12;8.27;218.00;1702.89;5.00;1;0.00;30.45;0;tripinfo_out_gj_to_ba.58;car;0.82;
out_gj_to_ba.59;7021.00;-23527526_0;5.10;0.00;9.25;7238.00;230845886_0;633.12;10.09;217.00;1702.89;11.00;1;0.00;65.42;0;tripinfo_out_gj_to_ba.59;car;1.02;
out_gg_to_sl.11;6254.00;-23156305_0;5.10;0.00;0.58;7240.00;28706217_0;94.10;6.74;986.00;2908.41;290.00;22;0.00;708.79;0;tripinfo_out_gg_to_sl.11;car;0.97;
out_ns_to_ba.31;6983.00;-23142338#2_0;5.10;0.00;0.37;7240.00;230845886_0;633.12;9.75;257.00;2340.42;0.00;0;0.00;26.19;0;tripinfo_out_ns_to_ba.31;car;0.91;
out_gj_to_as.74;7180.00;-23527526_0;5.10;0.00;0.29;7240.00;41899283#1_0;148.70;12.39;60.00;633.70;0.00;0;0.00;9.52;0;tripinfo_out_gj_to_as.74;car;1.16;
out_gj_to_ba.61;7027.00;-23527526_0;5.10;0.00;9.16;7242.00;230845886_0;633.12;11.99;215.00;1702.89;10.00;1;0.00;78.11;0;tripinfo_out_gj_to_ba.61;car;1.13;
out_gj_to_ba.60;7024.00;-23527526_0;5.10;0.00;8.41;7244.00;230845886_0;633.12;10.87;220.00;1702.89;9.00;1;0.00;67.04;0;tripinfo_out_gj_to_ba.60;car;1.01;
out_kl_to_ko.25;6998.00;-28716808#1_0;5.10;0.00;0.06;7245.00;972103805_0;116.86;10.30;247.00;1927.03;44.00;2;0.00;69.44;0;tripinfo_out_kl_to_ko.25;car;0.98;
out_as_to_ba.78;7087.00;23687583_0;5.10;0.00;3.91;7246.00;230845886_0;633.12;10.45;159.00;1356.50;0.00;0;0.00;41.16;0;tripinfo_out_as_to_ba.78;car;1.04;
out_gg_to_as.13;6591.00;-23156305_0;5.10;0.00;0.86;7247.00;41899283#1_0;148.70;9.18;656.00;1699.56;206.00;20;0.00;485.68;0;tripinfo_out_gg_to_as.13;car;0.91;
out_ba_to_os.20;6840.00;-230845886_0;5.10;0.00;0.38;7248.00;45494495_0;58.90;11.07;408.00;1647.96;81.00;13;0.00;262.48;0;tripinfo_out_ba_to_os.20;car;1.02;
out_ba_to_as.45;7087.00;-230845886_0;5.10;0.00;1.41;7249.00;41899283#1_0;148.70;10.99;162.00;1430.78;13.00;3;0.00;41.60;0;tripinfo_out_ba_to_as.45;car;1.08;
out_gj_to_os.13;6751.00;-23527526_0;5.10;0.00;0.31;7250.00;45494495_0;58.90;10.75;499.00;2036.16;78.00;10;0.00;320.15;0;tripinfo_out_gj_to_os.13;car;1.03;
out_ns_to_sl.11;7043.00;-23142338#2_0;5.10;0.00;0.57;7250.00;28706217_0;94.10;8.20;207.00;1619.36;36.00;2;0.00;59.58;0;tripinfo_out_ns_to_sl.11;car;1.11;
out_gg_to_as.14;6717.00;-23156305_0;5.10;0.00;0.67;7253.00;41899283#1_0;148.70;11.83;536.00;1699.56;119.00;10;0.00;402.39;0;tripinfo_out_gg_to_as.14;car;1.15;
out_as_to_ns.63;6997.00;23687583_0;5.10;0.00;0.37;7253.00;23142338#2_0;290.21;10.40;256.00;1995.73;55.00;2;0.00;81.02;0;tripinfo_out_as_to_ns.63;car;1.04;
out_br_to_os.11;6698.00;-23156390_0;5.10;0.00;0.56;7258.00;45494495_0;58.90;12.92;560.00;2237.62;136.00;6;0.00;395.82;0;tripinfo_out_br_to_os.11;car;1.23;
out_gj_to_ba.62;7036.00;-23527526_0;5.10;0.00;7.51;7259.00;230845886_0;633.12;7.78;223.00;1702.89;0.00;0;0.00;30.93;0;tripinfo_out_gj_to_ba.62;car;0.80;
out_gj_to_ko.27;7165.00;-23527526_0;5.10;0.00;0.91;7259.00;972103805_0;116.86;10.82;94.00;971.70;0.00;0;0.00;11.68;0;tripinfo_out_gj_to_ko.27;car;1.07;
out_gg_to_ba.24;6530.00;-23156305_0;5.10;0.00;0.72;7261.00;230845886_0;633.12;8.85;731.00;2288.16;195.00;19;0.00;501.87;0;tripinfo_out_gg_to_ba.24;car;0.90;
out_od_to_os.30;7148.00;803785575#0_0;5.10;0.00;0.61;7261.00;45494495_0;58.90;10.36;113.00;969.96;3.00;1;0.00;27.02;0;tripinfo_out_od_to_os.30;car;1.02;
out_gg_to_ba.25;6544.00;-23156305_0;5.10;0.00;0.13;7263.00;230845886_0;633.12;9.99;719.00;2288.16;190.00;19;0.00;512.79;0;tripinfo_out_gg_to_ba.25;car;1.00;
out_as_to_ns.64;7003.00;23687583_0;5.10;0.00;0.76;7264.00;23142338#2_0;290.21;8.76;261.00;1995.73;27.00;2;0.00;55.58;0;tripinfo_out_as_to_ns.64;car;0.89;
out_as_to_ns.65;7006.00;23687583_0;5.10;0.00;2.66;7265.00;23142338#2_0;290.21;10.86;259.00;1995.73;27.00;2;0.00;95.15;0;tripinfo_out_as_to_ns.65;car;1.11;
out_gj_to_ba.63;7067.00;-23527526_0;5.10;0.00;2.36;7265.00;230845886_0;633.12;11.98;198.00;1702.89;0.00;0;0.00;56.23;0;tripinfo_out_gj_to_ba.63;car;1.09;
out_as_to_ns.66;7013.00;23687583_0;5.10;0.00;0.18;7267.00;23142338#2_0;290.21;11.53;254.00;1995.73;22.00;2;0.00;91.99;0;tripinfo_out_as_to_ns.66;car;1.12;
out_gj_to_ba.64;7075.00;-23527526_0;5.10;0.00;0.11;7267.00;230845886_0;633.12;10.95;192.00;1702.89;0.00;0;0.00;47.82;0;tripinfo_out_gj_to_ba.64;car;1.07;
out_as_to_ns.67;7020.00;23687583_0;5.10;0.00;0.48;7269.00;23142338#2_0;290.21;10.22;249.00;1995.73;18.00;2;0.00;70.18;0;tripinfo_out_as_to_ns.67;car;1.01;
